doc_id,raw_doc_sha256,clean_sha256,game_title,lang,text_path,source_path,source_sha256,source_mime
35581dfb2400c9e40f46c097c19683397cf3ce236e32a1a3b4aedd10de7648c5,35581dfb2400c9e40f46c097c19683397cf3ce236e32a1a3b4aedd10de7648c5,595de34767449d2ed3f6788404237c81f732bb020157866b8ca770e5cd91096f,Чемпионы Мидгарда,ru,data/rules_texts_cleaned_good/35581dfb2400c9e40f46c097c19683397cf3ce236e32a1a3b4aedd10de7648c5.txt,data/rules_files/chempiony_midgarda.pdf,f6758c12518c535d1d88bede9096993568baae36f34e932042a2b0e68d339d7a,application/pdf
355b73f0754618e0527c7eb565552a13258b5eaea9348f7b6e4adae58f3c03f0,355b73f0754618e0527c7eb565552a13258b5eaea9348f7b6e4adae58f3c03f0,26ef7c056edb9dee8df860a2e2f8b864c2f98d8190ca26d3cfe076a3d85dbe72,Мы обречены,ru,data/rules_texts_cleaned_good/355b73f0754618e0527c7eb565552a13258b5eaea9348f7b6e4adae58f3c03f0.txt,data/rules_files/mi-obrecheni.pdf,4135825436fabb7c17b66520927aabb1fe9733d8f65b37c077a1dc9b9c30ec19,application/pdf
3570dd1fb7be075ae4002876fca84d119620d7e767a588e572d6bd19f31a6fdc,3570dd1fb7be075ae4002876fca84d119620d7e767a588e572d6bd19f31a6fdc,161f08d467e42512cbfcfe3230f57251a62267ab155becf19cf1381d681a83f1,Колонизаторы. Расширение для 5-6 игроков (2012),ru,data/rules_texts_cleaned_good/3570dd1fb7be075ae4002876fca84d119620d7e767a588e572d6bd19f31a6fdc.txt,data/rules_files/513_884_Binder1.pdf,7638e622343eb068efb2f3a6579201f1b535287a191db245a8947004309bbf4e,application/pdf
3570dd1fb7be075ae4002876fca84d119620d7e767a588e572d6bd19f31a6fdc,3570dd1fb7be075ae4002876fca84d119620d7e767a588e572d6bd19f31a6fdc,161f08d467e42512cbfcfe3230f57251a62267ab155becf19cf1381d681a83f1,Колонизаторы. Расширение,ru,data/rules_texts_cleaned_good/3570dd1fb7be075ae4002876fca84d119620d7e767a588e572d6bd19f31a6fdc.txt,data/rules_files/513_884_Binder1.pdf,7638e622343eb068efb2f3a6579201f1b535287a191db245a8947004309bbf4e,application/pdf
3574c58f98ff53ddba22d5a1fe2e2af94bfff8f86a9489b18c291a2d67dccd8f,3574c58f98ff53ddba22d5a1fe2e2af94bfff8f86a9489b18c291a2d67dccd8f,2cee77efb2b8e4eb3ecf37e278292117ee51ce65d8ccb5d047ce26ad85755545,Туманность Ежа,ru,data/rules_texts_cleaned_good/3574c58f98ff53ddba22d5a1fe2e2af94bfff8f86a9489b18c291a2d67dccd8f.txt,data/rules_files/tumannost-rules.pdf,3645238f7ecae200a68f19d5701918fe3a7f9758242dcb20571edb4d77a376aa,application/pdf
35c01899c87f4470042f9aab02c5d23e924706721fd4e7d3fdf96a54dc25c1b5,35c01899c87f4470042f9aab02c5d23e924706721fd4e7d3fdf96a54dc25c1b5,e08306c1e501048f11c5c80f3b7fc07a6f0bf22b5972669be347a901b7869cfb,Spellbook,en,data/rules_texts_cleaned_good/35c01899c87f4470042f9aab02c5d23e924706721fd4e7d3fdf96a54dc25c1b5.txt,data/rules_files/spellbook-rules.pdf,3df3de4e62eacb20ba286791c5ad7ee4f57d4931df26f118a1ae1922369a180e,application/pdf
35d17979201813697af7c1de3d1706a0b07616f252190ed35ebd105c4b4344df,35d17979201813697af7c1de3d1706a0b07616f252190ed35ebd105c4b4344df,e9d3f7121ed229ae3f665208e207577a94d233866e5a518516e896729af28844,Повелитель острова монстров,ru,data/rules_texts_cleaned_good/35d17979201813697af7c1de3d1706a0b07616f252190ed35ebd105c4b4344df.txt,data/rules_files/povelitel-ostrova-monstrov-rules.pdf,77582817f1cfab916d5d91ce1f9d115a14a11746155eba587a51799ede4f34b3,application/pdf
35e095ad29819e12830028dcdd89fddf87db7f64dd0843e65c99cc979f53f243,35e095ad29819e12830028dcdd89fddf87db7f64dd0843e65c99cc979f53f243,411fe40999771faad0462afa5a890d9acf86cc311670be1d3fd7028d529c41f7,Победа (2019),ru,data/rules_texts_cleaned_good/35e095ad29819e12830028dcdd89fddf87db7f64dd0843e65c99cc979f53f243.txt,data/rules_files/pobeda-rules.pdf,a98a56dda850f9ccdeb15bae6db7c9aba3a093e03d0f2050766eff158ddd240a,application/pdf
35e2a0d087464ec6f0d26056a879f60b69917e0bf6ca77749501c6628fba9d98,35e2a0d087464ec6f0d26056a879f60b69917e0bf6ca77749501c6628fba9d98,2853c5b96d2d09b2377b6c2049f5952389817dd160d13f6451ed9279ef168271,"Набор игр ""Игра Престолов"": ""Интриги Вестероса""",ru,data/rules_texts_cleaned_good/35e2a0d087464ec6f0d26056a879f60b69917e0bf6ca77749501c6628fba9d98.txt,data/rules_files/rules-igra-prestolov.pdf,8a90f935f7e3a8b3fef069752fd3797823f086d4dde411fc8e721157757af9c9,application/pdf
36619763c9fa59e1bdb8c6c46dc43ddc97eff21eeed84a22afbddb4d0f7b1af6,36619763c9fa59e1bdb8c6c46dc43ddc97eff21eeed84a22afbddb4d0f7b1af6,4c34e1d0267258e97b582b10fca461fbc8d36a9fa37bf57c789fa68fc2e7f852,Unmatched. Бигфут против Робин Гуда,ru,data/rules_texts_cleaned_good/36619763c9fa59e1bdb8c6c46dc43ddc97eff21eeed84a22afbddb4d0f7b1af6.txt,data/rules_files/Unmatched_Robin_Hood_vs_Bigfoot_Rules.pdf,2565271346fe731ea5b68fdc32100f7c7038015bfd863d878db07f81c2308725,application/pdf
3696a800275cfdc1ad8a6582a44e3a1ae6b464211ec7b1f9736cdf4e174972af,3696a800275cfdc1ad8a6582a44e3a1ae6b464211ec7b1f9736cdf4e174972af,e42242fb43e0e93aca6f68a00207a13f6631eeeb1dfcf7fc5e60b44bd2246657,Клиника. Пандемия: COVID-19,ru,data/rules_texts_cleaned_good/3696a800275cfdc1ad8a6582a44e3a1ae6b464211ec7b1f9736cdf4e174972af.txt,data/rules_files/klinika-pandemija-covid-19-rules.pdf,7264be9581c85f46f77fe1597b2f6722c1a611ff668f73dde41d908b8ec181ac,application/pdf
369bc30d3459d3c82f3f782f5b8c4c6e0d93f3689ad12f05bc92244188f4be7c,369bc30d3459d3c82f3f782f5b8c4c6e0d93f3689ad12f05bc92244188f4be7c,3576b992ccdee033296ebda2752ac4ca6eb1dc291d5d01db94ae28ebc62b3dfa,"Тако, кот, коза, сыр, пицца",ru,data/rules_texts_cleaned_good/369bc30d3459d3c82f3f782f5b8c4c6e0d93f3689ad12f05bc92244188f4be7c.txt,data/rules_files/tkksp-2025-rules.pdf,c939fde4829a0a1e331d1be8b14412942aeb782e02486feade21804e3c237a4b,application/pdf
369bc30d3459d3c82f3f782f5b8c4c6e0d93f3689ad12f05bc92244188f4be7c,369bc30d3459d3c82f3f782f5b8c4c6e0d93f3689ad12f05bc92244188f4be7c,3576b992ccdee033296ebda2752ac4ca6eb1dc291d5d01db94ae28ebc62b3dfa,"Тако, кот, коза, сыр, пицца (2021)",ru,data/rules_texts_cleaned_good/369bc30d3459d3c82f3f782f5b8c4c6e0d93f3689ad12f05bc92244188f4be7c.txt,data/rules_files/tkksp-2025-rules.pdf,c939fde4829a0a1e331d1be8b14412942aeb782e02486feade21804e3c237a4b,application/pdf
369bc30d3459d3c82f3f782f5b8c4c6e0d93f3689ad12f05bc92244188f4be7c,369bc30d3459d3c82f3f782f5b8c4c6e0d93f3689ad12f05bc92244188f4be7c,3576b992ccdee033296ebda2752ac4ca6eb1dc291d5d01db94ae28ebc62b3dfa,"Тако, кот, коза, сыр, пицца (старое издание)",ru,data/rules_texts_cleaned_good/369bc30d3459d3c82f3f782f5b8c4c6e0d93f3689ad12f05bc92244188f4be7c.txt,data/rules_files/tkksp-2025-rules.pdf,c939fde4829a0a1e331d1be8b14412942aeb782e02486feade21804e3c237a4b,application/pdf
369d81a2d0af9886224ab4945b2a98a7d39dd54b428fbac8562ad1ac2bde857b,369d81a2d0af9886224ab4945b2a98a7d39dd54b428fbac8562ad1ac2bde857b,c4a4e38bbcbaeb2117bf19d7bfb18f80b20fa831d21049439569705e8e74228b,Гарсон,ru,data/rules_texts_cleaned_good/369d81a2d0af9886224ab4945b2a98a7d39dd54b428fbac8562ad1ac2bde857b.txt,data/rules_files/garcon-rules.pdf,03d8d68c064da5dd6bff0bb82fb4ddd91dc33b478eff4fd34981918272b0ec19,application/pdf
369ebb90295b3466cbde66c1dfa3d2f35f05966703b46ceca1bd7ba5d157a165,369ebb90295b3466cbde66c1dfa3d2f35f05966703b46ceca1bd7ba5d157a165,5cbb486f1ceadff609ed2d9f8bd356025fb1b12031e4d42b53eb42cad33bb984,"Волк, коза и капуста",ru,data/rules_texts_cleaned_good/369ebb90295b3466cbde66c1dfa3d2f35f05966703b46ceca1bd7ba5d157a165.txt,data/rules_files/Volk_koza_i_kapusta_rules.pdf,d77fe98cc2ab479bb55aab5ab6decae8d247c3eb6b9ecccc3ff8c5b6407ff925,application/pdf
36a1214ec35c1889e45294c8ad6aca511191601aec0533a1ccec240a3491289a,36a1214ec35c1889e45294c8ad6aca511191601aec0533a1ccec240a3491289a,2e60860b4ac9264291cef672c49cee01566b39a763d24b4bf7e2e2b14f07810f,Грешочки,ru,data/rules_texts_cleaned_good/36a1214ec35c1889e45294c8ad6aca511191601aec0533a1ccec240a3491289a.txt,data/rules_files/Deadlie185x85_Rulebook_PREVIEW.pdf,7e0bd9ac4c43c0936dde24d4966f6242f6f1c2b6942318b0e16ae2d9209f54eb,application/pdf
36a3e7d2600c1f62cdbbe42431dc260b3cfe34d6d1010d8f0b8a27fb7ff8e388,36a3e7d2600c1f62cdbbe42431dc260b3cfe34d6d1010d8f0b8a27fb7ff8e388,ca7d571da3ea57102dda79f42790928cecfaa9da3cfbf58edb66874350bffa57,Гадальные карты. Друидский оракул (жестяная коробочка),ru,data/rules_texts_cleaned_good/36a3e7d2600c1f62cdbbe42431dc260b3cfe34d6d1010d8f0b8a27fb7ff8e388.txt,data/rules_files/gadalnye-karty-druidskyi-orakul-rules.pdf,e1bfed1c808080da21abc8c201ad0dbcfdadb72af29c296e8b2923d746b828a4,application/pdf
36af99967bd9fae60b272100776f92010c3574a349486ea90d2fb2ebc8b44e0e,36af99967bd9fae60b272100776f92010c3574a349486ea90d2fb2ebc8b44e0e,9ee1708130f7d6fcab40c1692ed7a4d60bc7acd55c93540d40364b0fc15ca799,Партизаны,ru,data/rules_texts_cleaned_good/36af99967bd9fae60b272100776f92010c3574a349486ea90d2fb2ebc8b44e0e.txt,data/rules_files/partizani-rules.pdf,cc2f31b5ac7613600d4ae62898e38d6eaeb3401793cd80c0e8a624b5ecce0717,application/pdf
36b324c53e55b06ed2607821fac1960d264667657ac3b951ca3930e724f4c0ee,36b324c53e55b06ed2607821fac1960d264667657ac3b951ca3930e724f4c0ee,a5771f775dc4d39f597f8602d856a019a0e6e20d91a5d2155b1bf14e81ef0fe9,Алкополия. Тур по Барам,ru,data/rules_texts_cleaned_good/36b324c53e55b06ed2607821fac1960d264667657ac3b951ca3930e724f4c0ee.txt,data/rules_files/alkopoliya_rules.pdf,ce5fb5b189c74fc2e987d13cb75bbbf02f50b6845be3dd8d8b4f636ac8d8a86f,application/pdf
36bd16b06b18ab3bea4044cc93fcbf4073d9d4313d1dd7e1eda3c5a68265323b,36bd16b06b18ab3bea4044cc93fcbf4073d9d4313d1dd7e1eda3c5a68265323b,95a394537378b03f62955d47a345130cbd625ba91beca94325c51d77f2fc3943,Звёздные войны: Тайное Вторжение,ru,data/rules_texts_cleaned_good/36bd16b06b18ab3bea4044cc93fcbf4073d9d4313d1dd7e1eda3c5a68265323b.txt,data/rules_files/536_158_Binder1.pdf,e6ca89c5b491422b654f335fce8b6b5a5de3e5ef988ea5f6862e9fcfba2a1034,application/pdf
36df7da94c2ec11761409029ae6a05818d1a9373cd49683bb7ed405dc48d1ba6,36df7da94c2ec11761409029ae6a05818d1a9373cd49683bb7ed405dc48d1ba6,97c40396de433a493b5165dc86dfa9817dd64c2a6740363b92d8dc00efff0071,Слово за слово. Вечеринка,ru,data/rules_texts_cleaned_good/36df7da94c2ec11761409029ae6a05818d1a9373cd49683bb7ed405dc48d1ba6.txt,data/rules_files/SlovoPaty_Rules.pdf,ab03e14bdb113259040a8728945a82ea98622ee9a832f3822c597e2e8ada926e,application/pdf
372909fdc68bb792394b39c62a0ec917124d686b869cfad56a60b4d71f71d720,372909fdc68bb792394b39c62a0ec917124d686b869cfad56a60b4d71f71d720,0630d9b5c406fa45550ad12711e1df195efa2ede725f2ea13d1098b9357a8a45,Восстание,ru,data/rules_texts_cleaned_good/372909fdc68bb792394b39c62a0ec917124d686b869cfad56a60b4d71f71d720.txt,data/rules_files/vosstanie-rules.pdf,333db053c203f87ace0ab082c0b3e58d610c4895224d457f3e5c8fec581bb192,application/pdf
372ac735b9d751bde52dcdd246d3f6f4dce477ba61e1f261883a13b8593a5961,372ac735b9d751bde52dcdd246d3f6f4dce477ba61e1f261883a13b8593a5961,16fdb85e6bc7d8efe7a9f909c00715fb628ff6d748b5b33255cc0626a050f9b9,Фиксиномика,ru,data/rules_texts_cleaned_good/372ac735b9d751bde52dcdd246d3f6f4dce477ba61e1f261883a13b8593a5961.txt,data/rules_files/fiksinomika.pdf,45214d557d9cb453a69efaa24cfd3aa08717d7c691db1e1b9e36b964c79fc524,application/pdf
3767211e469690591e08d6fba0381329eb8eaa44924bab326470ef5c55c3ac40,3767211e469690591e08d6fba0381329eb8eaa44924bab326470ef5c55c3ac40,22e1cd86bfc50dc97b956d958db0d3efc4cbffcfe5891bd8048299bb099275ee,Три кота. Рыболовы,ru,data/rules_texts_cleaned_good/3767211e469690591e08d6fba0381329eb8eaa44924bab326470ef5c55c3ac40.txt,data/rules_files/8767_Cat_Rules.pdf,da1229305b4721e418d141f02ea268ff05da93e87f974059c27079c8fb51bb3d,application/pdf
37699de54a548850300d972113668ddafcc326943b81725694173221910cdad3,37699de54a548850300d972113668ddafcc326943b81725694173221910cdad3,ea63f251829f5a0e69cff8cd00a3ceda1d964ea0d18b1dd0823c26065754936e,Мафия. Вся семья в сборе,ru,data/rules_texts_cleaned_good/37699de54a548850300d972113668ddafcc326943b81725694173221910cdad3.txt,data/rules_files/Mafia_Rules.pdf,66b77463ab4e583ad17bc445f6b63d53a9c5ccf7467708fe15d0c1617fb20fa3,application/pdf
37699de54a548850300d972113668ddafcc326943b81725694173221910cdad3,37699de54a548850300d972113668ddafcc326943b81725694173221910cdad3,ea63f251829f5a0e69cff8cd00a3ceda1d964ea0d18b1dd0823c26065754936e,Мафия. Вся семья в сборе. Компактная версия,ru,data/rules_texts_cleaned_good/37699de54a548850300d972113668ddafcc326943b81725694173221910cdad3.txt,data/rules_files/Mafia_Rules.pdf,66b77463ab4e583ad17bc445f6b63d53a9c5ccf7467708fe15d0c1617fb20fa3,application/pdf
377d88d00895c0a5373499a662964067f9275c0094f0abe1b6795fa14899da56,377d88d00895c0a5373499a662964067f9275c0094f0abe1b6795fa14899da56,65b013b8fa90ce24c3f4e01e6dfc27a26cc6065529adf14149f31819f82dd4a6,Соображарий: Герои,ru,data/rules_texts_cleaned_good/377d88d00895c0a5373499a662964067f9275c0094f0abe1b6795fa14899da56.txt,data/rules_files/Soobrajariy_Heroes_Rules.pdf,9dc3e1dd81c46ccfdbec4fdbc9d29f8657ab298f1c667f57e639e04a75ca9ce7,application/pdf
378839ee85fb3d038bbb1f18ea196dc26091e8566865e5feb7eedd8b1ca4a0fe,378839ee85fb3d038bbb1f18ea196dc26091e8566865e5feb7eedd8b1ca4a0fe,93ff01995898de33573b3edb1fea9f590242e14eafc07d6ae0843cfd175c5dd8,Неко-кафе,ru,data/rules_texts_cleaned_good/378839ee85fb3d038bbb1f18ea196dc26091e8566865e5feb7eedd8b1ca4a0fe.txt,data/rules_files/neko-cafe-rules.pdf,161237d310200dd026967cccff42b2a1c3f1e87449d041f38bea6f2ec677f436,application/pdf
37b1e9d9b3d1a41c2ad5430c7482894d255ba0f0195cb1671ae32be9aeb2e915,37b1e9d9b3d1a41c2ad5430c7482894d255ba0f0195cb1671ae32be9aeb2e915,af26ff75cd8329780ac5b73afc13988d0d833dab710eadac4bfbb2be60fd572a,Холодное сердце 2. Зачарованный лес,ru,data/rules_texts_cleaned_good/37b1e9d9b3d1a41c2ad5430c7482894d255ba0f0195cb1671ae32be9aeb2e915.txt,data/rules_files/Frozen2_Zacharovanny_Les_Rules_2-0.pdf,953a0fdf99c4c0a88b7114873cdc66c486df3e872c7a47c686185cc6a3cf3454,application/pdf
37c26618b6fec5bc7c7c538df2360cb9bb5742bbf174733ab3d80c7c38485ee4,37c26618b6fec5bc7c7c538df2360cb9bb5742bbf174733ab3d80c7c38485ee4,21c91ec47dd1080307e7f393c4aaa34123ef913ade742b095a192c2cd0a67274,Фьорды,ru,data/rules_texts_cleaned_good/37c26618b6fec5bc7c7c538df2360cb9bb5742bbf174733ab3d80c7c38485ee4.txt,data/rules_files/fyordy-rules.pdf,79d3c5d74bf30a6d9151d5a7ce51171f5b0e8c7317be78a94952e6ee8ec8f1d8,application/pdf
37c574babb682e3fe9af689e16882e9403c2ddedb81e7099e402278352fb4e7d,37c574babb682e3fe9af689e16882e9403c2ddedb81e7099e402278352fb4e7d,64547a79ce7d0f51f987563d63031030d5c0b1d61a231e401e10628406523ccd,Криптиды: В поисках мифических существ,ru,data/rules_texts_cleaned_good/37c574babb682e3fe9af689e16882e9403c2ddedb81e7099e402278352fb4e7d.txt,data/rules_files/kriptidi-v-poiskah-mificheskih-sushhestv-rules.pdf,918c21f79a148aab58f23a892c026accd207bb2669f128badc20f1ef7bc799bd,application/pdf
37c9057eac91f8b90a25990c37f3cf3f7afcb8cf5f5fab7b7ae2be355c03f07f,37c9057eac91f8b90a25990c37f3cf3f7afcb8cf5f5fab7b7ae2be355c03f07f,f89b5c2f2eababfd9b177760be0c3ce9aae54244ca3bb1689adb1f700184df5b,Агенты: Щит и меч. Большая игра,ru,data/rules_texts_cleaned_good/37c9057eac91f8b90a25990c37f3cf3f7afcb8cf5f5fab7b7ae2be355c03f07f.txt,data/rules_files/Pravila_Agenty_Shit_i_Mech_Bolshaya_igra_compressed.pdf,e6909536c52e72ad13f9e00e4a3a84f560b50cb5b791b14c83ee730a945e30b6,application/pdf
37c9fd026c0f98cfa8e66c6962254721164dfaebeb1a8c2a24ddd4acd7de1b3d,37c9fd026c0f98cfa8e66c6962254721164dfaebeb1a8c2a24ddd4acd7de1b3d,ee852e544c892e3059fa47386ecd5512ccf4a81e7b9446831ffc715a25860a9e,"Набор игр ""Смертельные материалы"": ""Смертельный квест""",ru,data/rules_texts_cleaned_good/37c9fd026c0f98cfa8e66c6962254721164dfaebeb1a8c2a24ddd4acd7de1b3d.txt,data/rules_files/rules-smertelnie-materiali-amnesia.pdf,2d9f519e818e895625bf11456c45f955e91a1acca594091cb05d702412ca0ea7,application/pdf
37c9fd026c0f98cfa8e66c6962254721164dfaebeb1a8c2a24ddd4acd7de1b3d,37c9fd026c0f98cfa8e66c6962254721164dfaebeb1a8c2a24ddd4acd7de1b3d,ee852e544c892e3059fa47386ecd5512ccf4a81e7b9446831ffc715a25860a9e,Смертельные материалы: Амнезия,ru,data/rules_texts_cleaned_good/37c9fd026c0f98cfa8e66c6962254721164dfaebeb1a8c2a24ddd4acd7de1b3d.txt,data/rules_files/rules-smertelnie-materiali-amnesia.pdf,2d9f519e818e895625bf11456c45f955e91a1acca594091cb05d702412ca0ea7,application/pdf
37dc6db4c7db0b8183d778802b54c37f133cc7bf60a0c2750491c869339e0e1b,37dc6db4c7db0b8183d778802b54c37f133cc7bf60a0c2750491c869339e0e1b,36038a0672f99d6c7d3ed68db974335c5ecd0d47eb8364306621a3469614af69,Корпорация Смартфон. С дополнением Update 1.1,ru,data/rules_texts_cleaned_good/37dc6db4c7db0b8183d778802b54c37f133cc7bf60a0c2750491c869339e0e1b.txt,data/rules_files/87ee3d234ec43ca6bdae9ae02d6163ce.pdf,a19a8f5d4aa3fcd5401d0d62a05d4b1a30f0e5000d11a66007c270664b722c5d,application/pdf
37e9a75fb7845a13fd04168a7cf240caf792909ec734a0f0ea69c6790bd9156f,37e9a75fb7845a13fd04168a7cf240caf792909ec734a0f0ea69c6790bd9156f,bef4f42933bf42a3f8d6b6506f59c0a3f0904c80773129e27f6e9b96b6339d6d,Котики Киото,ru,data/rules_texts_cleaned_good/37e9a75fb7845a13fd04168a7cf240caf792909ec734a0f0ea69c6790bd9156f.txt,data/rules_files/kotiki-kioto-rules.pdf,347c63893fb7655c75ce3e0ac71db0ec7013498dd02cd06d4921da04be6a0ac7,application/pdf
382ab7c4cccad0475287305eca0fc68cf3baf50296237ae7c3da1a703842d7d1,382ab7c4cccad0475287305eca0fc68cf3baf50296237ae7c3da1a703842d7d1,71e61a694ab230639802e37925f9ba3a004c3e0fd73e010736334d041d39a430,Свинтус 2.0,ru,data/rules_texts_cleaned_good/382ab7c4cccad0475287305eca0fc68cf3baf50296237ae7c3da1a703842d7d1.txt,data/rules_files/swintus2.pdf,144bfab721b681ac9775a462d25ca1935da2fca5b87e272240e8cefc3173a646,application/pdf
3873fd532bb3264f08e3afea7a6727a0216c5cceb6a75eb753a7179701002ae4,3873fd532bb3264f08e3afea7a6727a0216c5cceb6a75eb753a7179701002ae4,ca2e5201ff93473442784515cea59f8f835b67d1ab24f669be29543af37be07c,Доктор лисенок,ru,data/rules_texts_cleaned_good/3873fd532bb3264f08e3afea7a6727a0216c5cceb6a75eb753a7179701002ae4.txt,data/rules_files/Doktor_Licenok_rules_web.pdf,4555368e7b26d4c6499a19510a58271f78e4c9a1b9567ebebe6a72e1b5aed1fb,application/pdf
387ae841036184dd057969ef7895a9c8d905aef59bb48cb51e37238034146bab,387ae841036184dd057969ef7895a9c8d905aef59bb48cb51e37238034146bab,4d612df5945457b37f2e1a4e697a686941cb3113c9cf3e8ff0cd1e9754543757,Тень в бутылке,ru,data/rules_texts_cleaned_good/387ae841036184dd057969ef7895a9c8d905aef59bb48cb51e37238034146bab.txt,data/rules_files/ten-v-butilke-rules.pdf,023392bfb34cdc5c0b955c1eea8223bac26fdebcd0e9754d5b90b5a6f2c36734,application/pdf
388bc1586cddc136c7a396e77459c2be820e17e116d00d426666176a21e8fa25,388bc1586cddc136c7a396e77459c2be820e17e116d00d426666176a21e8fa25,5aee451f1c79ad9256699ef7aa1d84d6c96caa9d3b71dd200c410f1a85a39703,Оханами,ru,data/rules_texts_cleaned_good/388bc1586cddc136c7a396e77459c2be820e17e116d00d426666176a21e8fa25.txt,data/rules_files/ohanami-rules.pdf,a09971da18aa7b82c05a07e3655b5f98ac10ea9477a95717bb01b48040ec8013,application/pdf
3890fa99574a84992ea464b2040cd4722e3dfb32e062eda67e9a2bb95a9f18dd,3890fa99574a84992ea464b2040cd4722e3dfb32e062eda67e9a2bb95a9f18dd,f2948332bd63936cb89fc14993f5d453d6d800e8d22208411715163a07d7bfe5,The Castles of Burgundy. Special Edition,en,data/rules_texts_cleaned_good/3890fa99574a84992ea464b2040cd4722e3dfb32e062eda67e9a2bb95a9f18dd.txt,data/rules_files/the-castles-of-burgundy-rules.pdf,b17f8f50326a271122b0eb3f1fe27c7962685f3ed6978c116b8186b1f9a201d2,application/pdf
38a7593ef878eba7f8f57768a6f6855b752b106e7c9f0307e176c0ac41fa9895,38a7593ef878eba7f8f57768a6f6855b752b106e7c9f0307e176c0ac41fa9895,9de24b62470b7a7b2adde3ce6c968a2104ad66e3a18b2a79c1ebe19db5b06b75,Намек понял!,ru,data/rules_texts_cleaned_good/38a7593ef878eba7f8f57768a6f6855b752b106e7c9f0307e176c0ac41fa9895.txt,data/rules_files/Pravila_namek_ponyal_compressed.pdf,73fc3481f3db4945543f86d59edbecedb11574ec718154731c0cb1574c30bc83,application/pdf
39274fa4db7c49ecfeaac1623d33da0e6285054da6cd05b0c3043a3d336cef6f,39274fa4db7c49ecfeaac1623d33da0e6285054da6cd05b0c3043a3d336cef6f,506298ae79267004173f4bd322f27d7fc850d8e0884d9d1ec79de3d075037a57,Экос. Первый континент,ru,data/rules_texts_cleaned_good/39274fa4db7c49ecfeaac1623d33da0e6285054da6cd05b0c3043a3d336cef6f.txt,data/rules_files/ecos-pervij-kontinent-rules.pdf,d7d41358d582b7254d6f3cdd2c9f8667078b15c7e25bd2ad4df0f33bf0b54b54,application/pdf
3941a55a86e388aec92d32a5bc730e8c4274609e64d4ce7621a5d437eb0bed5a,3941a55a86e388aec92d32a5bc730e8c4274609e64d4ce7621a5d437eb0bed5a,22806d3f1e4a0b40e5c2738d841f716c6496d3324bbc81fe25be122b8b64dc0f,Ла-Тортуга. Черепаший остров,ru,data/rules_texts_cleaned_good/3941a55a86e388aec92d32a5bc730e8c4274609e64d4ce7621a5d437eb0bed5a.txt,data/rules_files/la_tortuga_rules.pdf,aac891d4b500ad0f7d38ccc03f3473c9423febbb7eda4b690b2788291f98f3b9,application/pdf
39551115e44d4ebafc93eceff395795536c0ea0c3ac2320f8b41cbd05b4c41e0,39551115e44d4ebafc93eceff395795536c0ea0c3ac2320f8b41cbd05b4c41e0,f2e1c420297f1850fb249da4a460ac77580cf1d24238d2aa49de29b654c7928e,Колонизаторы. Города и рыцари (2018),ru,data/rules_texts_cleaned_good/39551115e44d4ebafc93eceff395795536c0ea0c3ac2320f8b41cbd05b4c41e0.txt,data/rules_files/0003CATAN_StaedteUndRitter_Rules.pdf,b323bbc7746d67dfe8e81b0b556ecd39e093fd2b64de348be9d351496bed7883,application/pdf
39599c4d82e2829002f4c4cf57fb00b4937cbefdb2959234078ada99349ae173,39599c4d82e2829002f4c4cf57fb00b4937cbefdb2959234078ada99349ae173,1d29861a1a4c0de957c50ac59d6ba6e7a8ecb84052e345d36d0dbc998c33b39d,Виктроллина,ru,data/rules_texts_cleaned_good/39599c4d82e2829002f4c4cf57fb00b4937cbefdb2959234078ada99349ae173.txt,data/rules_files/viktrollina.pdf,692ca555cfb98c690f8a2d78c5323105c6ba0528278d9f95586fcb30229a548b,application/pdf
395bc13acbc7bac17008127a79bd6773e79a1afa43c1064cc351ca3f460b433b,395bc13acbc7bac17008127a79bd6773e79a1afa43c1064cc351ca3f460b433b,512662dba43a930ba041696c2ed9c82256fd876560aef1145b69f42bce69c18a,София Прекрасная. Волшебные прятки,ru,data/rules_texts_cleaned_good/395bc13acbc7bac17008127a79bd6773e79a1afa43c1064cc351ca3f460b433b.txt,data/rules_files/Sofia_rulebook-web.pdf,7b05d806dc93b24484c88aea076f4f525a85e2f455f1284d4780fa49c60e17b2,application/pdf
3967efb217894a4db926f4cd3d9f182e4f7084ac64e9173d382266f3703d52e8,3967efb217894a4db926f4cd3d9f182e4f7084ac64e9173d382266f3703d52e8,24daced7a931556e1e5b048eb1b2efb211fbee5ff4b879e781f2a1962dac7ef3,Космические города,ru,data/rules_texts_cleaned_good/3967efb217894a4db926f4cd3d9f182e4f7084ac64e9173d382266f3703d52e8.txt,data/rules_files/Cosmic-Colones_Rules_RU_web_compressed.pdf,a5df2434523fee7532cee7fb9d4c2c8c6b4a73eb94d5fa4051cdcf0430dba878,application/pdf
39709d87b3eb5d26afb18596924d91883dbc8d39803dcdbc748c5bb568050d18,39709d87b3eb5d26afb18596924d91883dbc8d39803dcdbc748c5bb568050d18,7c6098cbd40fc865d3c02a0e6740bdc5bf49458366f74eb19cdc6569a80470af,Амритсар: Золотой Храм,ru,data/rules_texts_cleaned_good/39709d87b3eb5d26afb18596924d91883dbc8d39803dcdbc748c5bb568050d18.txt,data/rules_files/amritsar-zolotoj-hram-rules.pdf,aaa8a3f25f9704070cf10a7ffb4486d391133a3f6a85c60425e247a195e3eca6,application/pdf
