doc_id,raw_doc_sha256,clean_sha256,game_title,lang,text_path
349b576f0dc236861dedd80eb8ee51e9c492b5cc968120e01f36546340c8ae74,349b576f0dc236861dedd80eb8ee51e9c492b5cc968120e01f36546340c8ae74,fb39dbf81ab44e16c6edadde7c32f8d5ac55b2bee23c085be82b800586d9d279,Ужас Аркхэма (3-я редакция). Под тёмными волнами,ru,data/rules_texts_cleaned_good/349b576f0dc236861dedd80eb8ee51e9c492b5cc968120e01f36546340c8ae74.txt
34a7e1f9aa7e6be9f26409066ec13e92f71b86bf5a52c994c7efd678044eca1e,34a7e1f9aa7e6be9f26409066ec13e92f71b86bf5a52c994c7efd678044eca1e,05077817fe8222140bb2789e7be7ca79c1a1d4d4c47d8951a7e05095921f803a,Зомбицид. Вторая редакция: Рио-де-Зомбейро,ru,data/rules_texts_cleaned_good/34a7e1f9aa7e6be9f26409066ec13e92f71b86bf5a52c994c7efd678044eca1e.txt
34cdb2afe746948ef39c5e21dcbdec0dc8a72525477bf49f1f0f2a7d91762c16,34cdb2afe746948ef39c5e21dcbdec0dc8a72525477bf49f1f0f2a7d91762c16,0bc7b440701522be4fffe77547178fff1ca01b4d0b0d6e69828ec125a033314f,Первый контакт,ru,data/rules_texts_cleaned_good/34cdb2afe746948ef39c5e21dcbdec0dc8a72525477bf49f1f0f2a7d91762c16.txt
34dad1f4ff17c5a37cb5a029919dbf05bcf784687b0b0ee35969c257fcdd097b,34dad1f4ff17c5a37cb5a029919dbf05bcf784687b0b0ee35969c257fcdd097b,fde2c845af7edcf43c0e21522312a3f9970a6e602974b44164e0078859208779,Пробуквы,ru,data/rules_texts_cleaned_good/34dad1f4ff17c5a37cb5a029919dbf05bcf784687b0b0ee35969c257fcdd097b.txt
34dfb4d4c7416dfb0f262b5f872bb35aed70e74adca8fb866eb41ae53c944989,34dfb4d4c7416dfb0f262b5f872bb35aed70e74adca8fb866eb41ae53c944989,c1d6ed835b8272647d63b6bacbb27d530775e9e07181c1dabebfc8a2cc7ecda6,Манчкин. Тащи Сокровища,ru,data/rules_texts_cleaned_good/34dfb4d4c7416dfb0f262b5f872bb35aed70e74adca8fb866eb41ae53c944989.txt
34fc7f6052aff96da4f089e736000b8183019b7a055dbc741ba566ea0e296286,34fc7f6052aff96da4f089e736000b8183019b7a055dbc741ba566ea0e296286,b93988453a43e5e8c374cb258af34f11b806c993bafb1bf43a868c694b5c0a60,Фигурляндия,ru,data/rules_texts_cleaned_good/34fc7f6052aff96da4f089e736000b8183019b7a055dbc741ba566ea0e296286.txt
350b58cd812f340649e6e3701bf5d49af7fb50a27128fc2acc716a9a1263e610,350b58cd812f340649e6e3701bf5d49af7fb50a27128fc2acc716a9a1263e610,bbdaba582a5b022fa89dae43bd93bd8631b2112d79f585b4379fa92ff24bbaaf,Дюна Империя: Бессмертие,ru,data/rules_texts_cleaned_good/350b58cd812f340649e6e3701bf5d49af7fb50a27128fc2acc716a9a1263e610.txt
35146d294da3e3fadb0434862e1f3a1f07f08563f175ddce3a442ef0991b5a85,35146d294da3e3fadb0434862e1f3a1f07f08563f175ddce3a442ef0991b5a85,26b38e5ea31731a7634fc80684617e3637b9aceaab9dcc2e99965b892c99332f,Активити 3,ru,data/rules_texts_cleaned_good/35146d294da3e3fadb0434862e1f3a1f07f08563f175ddce3a442ef0991b5a85.txt
351e004074625f59f1aec7c1518e27fd78913afca05a81652ec1c3e46dd30406,351e004074625f59f1aec7c1518e27fd78913afca05a81652ec1c3e46dd30406,dfc0074d33de6b1baa22a37c5f64a538a06121e8118d0b9cdfe42b5942b736eb,Счётные лягушки,ru,data/rules_texts_cleaned_good/351e004074625f59f1aec7c1518e27fd78913afca05a81652ec1c3e46dd30406.txt
3523a33ce91fe430d24ff184aec3752023cf6902d3c7c1e36d1565387811282b,3523a33ce91fe430d24ff184aec3752023cf6902d3c7c1e36d1565387811282b,875f790455395b82f71cd95f5c5d5e790254095a011b43f636aefab43993d049,Сырные мышки,ru,data/rules_texts_cleaned_good/3523a33ce91fe430d24ff184aec3752023cf6902d3c7c1e36d1565387811282b.txt
35344a63eca7d92d09f6786c989374791bed7d8a90f00c32d02e8dcdbd9e8f8c,35344a63eca7d92d09f6786c989374791bed7d8a90f00c32d02e8dcdbd9e8f8c,0849532f1dd4a162a8626ebb305c78c786300b0c4fa869ea19aa8101c82ce728,Fallout Shelter. Настольная игра,ru,data/rules_texts_cleaned_good/35344a63eca7d92d09f6786c989374791bed7d8a90f00c32d02e8dcdbd9e8f8c.txt
35444cb8bcab8ad022b5dd046e5bcaedb6cc2a880ed40a61aedae7748166b4e9,35444cb8bcab8ad022b5dd046e5bcaedb6cc2a880ed40a61aedae7748166b4e9,7f9d4f981e07ac093c58918ccdc4bc782051007e314a03929b27c2ae62c79616,Pathfinder. Карточная игра: Базовый набор,ru,data/rules_texts_cleaned_good/35444cb8bcab8ad022b5dd046e5bcaedb6cc2a880ed40a61aedae7748166b4e9.txt
35581dfb2400c9e40f46c097c19683397cf3ce236e32a1a3b4aedd10de7648c5,35581dfb2400c9e40f46c097c19683397cf3ce236e32a1a3b4aedd10de7648c5,595de34767449d2ed3f6788404237c81f732bb020157866b8ca770e5cd91096f,Чемпионы Мидгарда,ru,data/rules_texts_cleaned_good/35581dfb2400c9e40f46c097c19683397cf3ce236e32a1a3b4aedd10de7648c5.txt
355b73f0754618e0527c7eb565552a13258b5eaea9348f7b6e4adae58f3c03f0,355b73f0754618e0527c7eb565552a13258b5eaea9348f7b6e4adae58f3c03f0,26ef7c056edb9dee8df860a2e2f8b864c2f98d8190ca26d3cfe076a3d85dbe72,Мы обречены,ru,data/rules_texts_cleaned_good/355b73f0754618e0527c7eb565552a13258b5eaea9348f7b6e4adae58f3c03f0.txt
3570dd1fb7be075ae4002876fca84d119620d7e767a588e572d6bd19f31a6fdc,3570dd1fb7be075ae4002876fca84d119620d7e767a588e572d6bd19f31a6fdc,161f08d467e42512cbfcfe3230f57251a62267ab155becf19cf1381d681a83f1,Колонизаторы. Расширение для 5-6 игроков (2012),ru,data/rules_texts_cleaned_good/3570dd1fb7be075ae4002876fca84d119620d7e767a588e572d6bd19f31a6fdc.txt
3570dd1fb7be075ae4002876fca84d119620d7e767a588e572d6bd19f31a6fdc,3570dd1fb7be075ae4002876fca84d119620d7e767a588e572d6bd19f31a6fdc,161f08d467e42512cbfcfe3230f57251a62267ab155becf19cf1381d681a83f1,Колонизаторы. Расширение,ru,data/rules_texts_cleaned_good/3570dd1fb7be075ae4002876fca84d119620d7e767a588e572d6bd19f31a6fdc.txt
3574c58f98ff53ddba22d5a1fe2e2af94bfff8f86a9489b18c291a2d67dccd8f,3574c58f98ff53ddba22d5a1fe2e2af94bfff8f86a9489b18c291a2d67dccd8f,2cee77efb2b8e4eb3ecf37e278292117ee51ce65d8ccb5d047ce26ad85755545,Туманность Ежа,ru,data/rules_texts_cleaned_good/3574c58f98ff53ddba22d5a1fe2e2af94bfff8f86a9489b18c291a2d67dccd8f.txt
35c01899c87f4470042f9aab02c5d23e924706721fd4e7d3fdf96a54dc25c1b5,35c01899c87f4470042f9aab02c5d23e924706721fd4e7d3fdf96a54dc25c1b5,e08306c1e501048f11c5c80f3b7fc07a6f0bf22b5972669be347a901b7869cfb,Spellbook,en,data/rules_texts_cleaned_good/35c01899c87f4470042f9aab02c5d23e924706721fd4e7d3fdf96a54dc25c1b5.txt
35d17979201813697af7c1de3d1706a0b07616f252190ed35ebd105c4b4344df,35d17979201813697af7c1de3d1706a0b07616f252190ed35ebd105c4b4344df,e9d3f7121ed229ae3f665208e207577a94d233866e5a518516e896729af28844,Повелитель острова монстров,ru,data/rules_texts_cleaned_good/35d17979201813697af7c1de3d1706a0b07616f252190ed35ebd105c4b4344df.txt
35e095ad29819e12830028dcdd89fddf87db7f64dd0843e65c99cc979f53f243,35e095ad29819e12830028dcdd89fddf87db7f64dd0843e65c99cc979f53f243,411fe40999771faad0462afa5a890d9acf86cc311670be1d3fd7028d529c41f7,Победа (2019),ru,data/rules_texts_cleaned_good/35e095ad29819e12830028dcdd89fddf87db7f64dd0843e65c99cc979f53f243.txt
35e2a0d087464ec6f0d26056a879f60b69917e0bf6ca77749501c6628fba9d98,35e2a0d087464ec6f0d26056a879f60b69917e0bf6ca77749501c6628fba9d98,2853c5b96d2d09b2377b6c2049f5952389817dd160d13f6451ed9279ef168271,"Набор игр ""Игра Престолов"": ""Интриги Вестероса""",ru,data/rules_texts_cleaned_good/35e2a0d087464ec6f0d26056a879f60b69917e0bf6ca77749501c6628fba9d98.txt
36619763c9fa59e1bdb8c6c46dc43ddc97eff21eeed84a22afbddb4d0f7b1af6,36619763c9fa59e1bdb8c6c46dc43ddc97eff21eeed84a22afbddb4d0f7b1af6,4c34e1d0267258e97b582b10fca461fbc8d36a9fa37bf57c789fa68fc2e7f852,Unmatched. Бигфут против Робин Гуда,ru,data/rules_texts_cleaned_good/36619763c9fa59e1bdb8c6c46dc43ddc97eff21eeed84a22afbddb4d0f7b1af6.txt
3696a800275cfdc1ad8a6582a44e3a1ae6b464211ec7b1f9736cdf4e174972af,3696a800275cfdc1ad8a6582a44e3a1ae6b464211ec7b1f9736cdf4e174972af,e42242fb43e0e93aca6f68a00207a13f6631eeeb1dfcf7fc5e60b44bd2246657,Клиника. Пандемия: COVID-19,ru,data/rules_texts_cleaned_good/3696a800275cfdc1ad8a6582a44e3a1ae6b464211ec7b1f9736cdf4e174972af.txt
369bc30d3459d3c82f3f782f5b8c4c6e0d93f3689ad12f05bc92244188f4be7c,369bc30d3459d3c82f3f782f5b8c4c6e0d93f3689ad12f05bc92244188f4be7c,3576b992ccdee033296ebda2752ac4ca6eb1dc291d5d01db94ae28ebc62b3dfa,"Тако, кот, коза, сыр, пицца",ru,data/rules_texts_cleaned_good/369bc30d3459d3c82f3f782f5b8c4c6e0d93f3689ad12f05bc92244188f4be7c.txt
369bc30d3459d3c82f3f782f5b8c4c6e0d93f3689ad12f05bc92244188f4be7c,369bc30d3459d3c82f3f782f5b8c4c6e0d93f3689ad12f05bc92244188f4be7c,3576b992ccdee033296ebda2752ac4ca6eb1dc291d5d01db94ae28ebc62b3dfa,"Тако, кот, коза, сыр, пицца (2021)",ru,data/rules_texts_cleaned_good/369bc30d3459d3c82f3f782f5b8c4c6e0d93f3689ad12f05bc92244188f4be7c.txt
369bc30d3459d3c82f3f782f5b8c4c6e0d93f3689ad12f05bc92244188f4be7c,369bc30d3459d3c82f3f782f5b8c4c6e0d93f3689ad12f05bc92244188f4be7c,3576b992ccdee033296ebda2752ac4ca6eb1dc291d5d01db94ae28ebc62b3dfa,"Тако, кот, коза, сыр, пицца (старое издание)",ru,data/rules_texts_cleaned_good/369bc30d3459d3c82f3f782f5b8c4c6e0d93f3689ad12f05bc92244188f4be7c.txt
369d81a2d0af9886224ab4945b2a98a7d39dd54b428fbac8562ad1ac2bde857b,369d81a2d0af9886224ab4945b2a98a7d39dd54b428fbac8562ad1ac2bde857b,c4a4e38bbcbaeb2117bf19d7bfb18f80b20fa831d21049439569705e8e74228b,Гарсон,ru,data/rules_texts_cleaned_good/369d81a2d0af9886224ab4945b2a98a7d39dd54b428fbac8562ad1ac2bde857b.txt
369ebb90295b3466cbde66c1dfa3d2f35f05966703b46ceca1bd7ba5d157a165,369ebb90295b3466cbde66c1dfa3d2f35f05966703b46ceca1bd7ba5d157a165,5cbb486f1ceadff609ed2d9f8bd356025fb1b12031e4d42b53eb42cad33bb984,"Волк, коза и капуста",ru,data/rules_texts_cleaned_good/369ebb90295b3466cbde66c1dfa3d2f35f05966703b46ceca1bd7ba5d157a165.txt
36a1214ec35c1889e45294c8ad6aca511191601aec0533a1ccec240a3491289a,36a1214ec35c1889e45294c8ad6aca511191601aec0533a1ccec240a3491289a,2e60860b4ac9264291cef672c49cee01566b39a763d24b4bf7e2e2b14f07810f,Грешочки,ru,data/rules_texts_cleaned_good/36a1214ec35c1889e45294c8ad6aca511191601aec0533a1ccec240a3491289a.txt
36a3e7d2600c1f62cdbbe42431dc260b3cfe34d6d1010d8f0b8a27fb7ff8e388,36a3e7d2600c1f62cdbbe42431dc260b3cfe34d6d1010d8f0b8a27fb7ff8e388,ca7d571da3ea57102dda79f42790928cecfaa9da3cfbf58edb66874350bffa57,Гадальные карты. Друидский оракул (жестяная коробочка),ru,data/rules_texts_cleaned_good/36a3e7d2600c1f62cdbbe42431dc260b3cfe34d6d1010d8f0b8a27fb7ff8e388.txt
36af99967bd9fae60b272100776f92010c3574a349486ea90d2fb2ebc8b44e0e,36af99967bd9fae60b272100776f92010c3574a349486ea90d2fb2ebc8b44e0e,9ee1708130f7d6fcab40c1692ed7a4d60bc7acd55c93540d40364b0fc15ca799,Партизаны,ru,data/rules_texts_cleaned_good/36af99967bd9fae60b272100776f92010c3574a349486ea90d2fb2ebc8b44e0e.txt
36b324c53e55b06ed2607821fac1960d264667657ac3b951ca3930e724f4c0ee,36b324c53e55b06ed2607821fac1960d264667657ac3b951ca3930e724f4c0ee,a5771f775dc4d39f597f8602d856a019a0e6e20d91a5d2155b1bf14e81ef0fe9,Алкополия. Тур по Барам,ru,data/rules_texts_cleaned_good/36b324c53e55b06ed2607821fac1960d264667657ac3b951ca3930e724f4c0ee.txt
36bd16b06b18ab3bea4044cc93fcbf4073d9d4313d1dd7e1eda3c5a68265323b,36bd16b06b18ab3bea4044cc93fcbf4073d9d4313d1dd7e1eda3c5a68265323b,95a394537378b03f62955d47a345130cbd625ba91beca94325c51d77f2fc3943,Звёздные войны: Тайное Вторжение,ru,data/rules_texts_cleaned_good/36bd16b06b18ab3bea4044cc93fcbf4073d9d4313d1dd7e1eda3c5a68265323b.txt
36df7da94c2ec11761409029ae6a05818d1a9373cd49683bb7ed405dc48d1ba6,36df7da94c2ec11761409029ae6a05818d1a9373cd49683bb7ed405dc48d1ba6,97c40396de433a493b5165dc86dfa9817dd64c2a6740363b92d8dc00efff0071,Слово за слово. Вечеринка,ru,data/rules_texts_cleaned_good/36df7da94c2ec11761409029ae6a05818d1a9373cd49683bb7ed405dc48d1ba6.txt
372909fdc68bb792394b39c62a0ec917124d686b869cfad56a60b4d71f71d720,372909fdc68bb792394b39c62a0ec917124d686b869cfad56a60b4d71f71d720,0630d9b5c406fa45550ad12711e1df195efa2ede725f2ea13d1098b9357a8a45,Восстание,ru,data/rules_texts_cleaned_good/372909fdc68bb792394b39c62a0ec917124d686b869cfad56a60b4d71f71d720.txt
372ac735b9d751bde52dcdd246d3f6f4dce477ba61e1f261883a13b8593a5961,372ac735b9d751bde52dcdd246d3f6f4dce477ba61e1f261883a13b8593a5961,16fdb85e6bc7d8efe7a9f909c00715fb628ff6d748b5b33255cc0626a050f9b9,Фиксиномика,ru,data/rules_texts_cleaned_good/372ac735b9d751bde52dcdd246d3f6f4dce477ba61e1f261883a13b8593a5961.txt
3767211e469690591e08d6fba0381329eb8eaa44924bab326470ef5c55c3ac40,3767211e469690591e08d6fba0381329eb8eaa44924bab326470ef5c55c3ac40,22e1cd86bfc50dc97b956d958db0d3efc4cbffcfe5891bd8048299bb099275ee,Три кота. Рыболовы,ru,data/rules_texts_cleaned_good/3767211e469690591e08d6fba0381329eb8eaa44924bab326470ef5c55c3ac40.txt
37699de54a548850300d972113668ddafcc326943b81725694173221910cdad3,37699de54a548850300d972113668ddafcc326943b81725694173221910cdad3,ea63f251829f5a0e69cff8cd00a3ceda1d964ea0d18b1dd0823c26065754936e,Мафия. Вся семья в сборе,ru,data/rules_texts_cleaned_good/37699de54a548850300d972113668ddafcc326943b81725694173221910cdad3.txt
37699de54a548850300d972113668ddafcc326943b81725694173221910cdad3,37699de54a548850300d972113668ddafcc326943b81725694173221910cdad3,ea63f251829f5a0e69cff8cd00a3ceda1d964ea0d18b1dd0823c26065754936e,Мафия. Вся семья в сборе. Компактная версия,ru,data/rules_texts_cleaned_good/37699de54a548850300d972113668ddafcc326943b81725694173221910cdad3.txt
377d88d00895c0a5373499a662964067f9275c0094f0abe1b6795fa14899da56,377d88d00895c0a5373499a662964067f9275c0094f0abe1b6795fa14899da56,65b013b8fa90ce24c3f4e01e6dfc27a26cc6065529adf14149f31819f82dd4a6,Соображарий: Герои,ru,data/rules_texts_cleaned_good/377d88d00895c0a5373499a662964067f9275c0094f0abe1b6795fa14899da56.txt
378839ee85fb3d038bbb1f18ea196dc26091e8566865e5feb7eedd8b1ca4a0fe,378839ee85fb3d038bbb1f18ea196dc26091e8566865e5feb7eedd8b1ca4a0fe,93ff01995898de33573b3edb1fea9f590242e14eafc07d6ae0843cfd175c5dd8,Неко-кафе,ru,data/rules_texts_cleaned_good/378839ee85fb3d038bbb1f18ea196dc26091e8566865e5feb7eedd8b1ca4a0fe.txt
37b1e9d9b3d1a41c2ad5430c7482894d255ba0f0195cb1671ae32be9aeb2e915,37b1e9d9b3d1a41c2ad5430c7482894d255ba0f0195cb1671ae32be9aeb2e915,af26ff75cd8329780ac5b73afc13988d0d833dab710eadac4bfbb2be60fd572a,Холодное сердце 2. Зачарованный лес,ru,data/rules_texts_cleaned_good/37b1e9d9b3d1a41c2ad5430c7482894d255ba0f0195cb1671ae32be9aeb2e915.txt
37c26618b6fec5bc7c7c538df2360cb9bb5742bbf174733ab3d80c7c38485ee4,37c26618b6fec5bc7c7c538df2360cb9bb5742bbf174733ab3d80c7c38485ee4,21c91ec47dd1080307e7f393c4aaa34123ef913ade742b095a192c2cd0a67274,Фьорды,ru,data/rules_texts_cleaned_good/37c26618b6fec5bc7c7c538df2360cb9bb5742bbf174733ab3d80c7c38485ee4.txt
37c574babb682e3fe9af689e16882e9403c2ddedb81e7099e402278352fb4e7d,37c574babb682e3fe9af689e16882e9403c2ddedb81e7099e402278352fb4e7d,64547a79ce7d0f51f987563d63031030d5c0b1d61a231e401e10628406523ccd,Криптиды: В поисках мифических существ,ru,data/rules_texts_cleaned_good/37c574babb682e3fe9af689e16882e9403c2ddedb81e7099e402278352fb4e7d.txt
37c9057eac91f8b90a25990c37f3cf3f7afcb8cf5f5fab7b7ae2be355c03f07f,37c9057eac91f8b90a25990c37f3cf3f7afcb8cf5f5fab7b7ae2be355c03f07f,f89b5c2f2eababfd9b177760be0c3ce9aae54244ca3bb1689adb1f700184df5b,Агенты: Щит и меч. Большая игра,ru,data/rules_texts_cleaned_good/37c9057eac91f8b90a25990c37f3cf3f7afcb8cf5f5fab7b7ae2be355c03f07f.txt
37c9fd026c0f98cfa8e66c6962254721164dfaebeb1a8c2a24ddd4acd7de1b3d,37c9fd026c0f98cfa8e66c6962254721164dfaebeb1a8c2a24ddd4acd7de1b3d,ee852e544c892e3059fa47386ecd5512ccf4a81e7b9446831ffc715a25860a9e,"Набор игр ""Смертельные материалы"": ""Смертельный квест""",ru,data/rules_texts_cleaned_good/37c9fd026c0f98cfa8e66c6962254721164dfaebeb1a8c2a24ddd4acd7de1b3d.txt
37c9fd026c0f98cfa8e66c6962254721164dfaebeb1a8c2a24ddd4acd7de1b3d,37c9fd026c0f98cfa8e66c6962254721164dfaebeb1a8c2a24ddd4acd7de1b3d,ee852e544c892e3059fa47386ecd5512ccf4a81e7b9446831ffc715a25860a9e,Смертельные материалы: Амнезия,ru,data/rules_texts_cleaned_good/37c9fd026c0f98cfa8e66c6962254721164dfaebeb1a8c2a24ddd4acd7de1b3d.txt
37dc6db4c7db0b8183d778802b54c37f133cc7bf60a0c2750491c869339e0e1b,37dc6db4c7db0b8183d778802b54c37f133cc7bf60a0c2750491c869339e0e1b,36038a0672f99d6c7d3ed68db974335c5ecd0d47eb8364306621a3469614af69,Корпорация Смартфон. С дополнением Update 1.1,ru,data/rules_texts_cleaned_good/37dc6db4c7db0b8183d778802b54c37f133cc7bf60a0c2750491c869339e0e1b.txt
37e9a75fb7845a13fd04168a7cf240caf792909ec734a0f0ea69c6790bd9156f,37e9a75fb7845a13fd04168a7cf240caf792909ec734a0f0ea69c6790bd9156f,bef4f42933bf42a3f8d6b6506f59c0a3f0904c80773129e27f6e9b96b6339d6d,Котики Киото,ru,data/rules_texts_cleaned_good/37e9a75fb7845a13fd04168a7cf240caf792909ec734a0f0ea69c6790bd9156f.txt
382ab7c4cccad0475287305eca0fc68cf3baf50296237ae7c3da1a703842d7d1,382ab7c4cccad0475287305eca0fc68cf3baf50296237ae7c3da1a703842d7d1,71e61a694ab230639802e37925f9ba3a004c3e0fd73e010736334d041d39a430,Свинтус 2.0,ru,data/rules_texts_cleaned_good/382ab7c4cccad0475287305eca0fc68cf3baf50296237ae7c3da1a703842d7d1.txt
3873fd532bb3264f08e3afea7a6727a0216c5cceb6a75eb753a7179701002ae4,3873fd532bb3264f08e3afea7a6727a0216c5cceb6a75eb753a7179701002ae4,ca2e5201ff93473442784515cea59f8f835b67d1ab24f669be29543af37be07c,Доктор лисенок,ru,data/rules_texts_cleaned_good/3873fd532bb3264f08e3afea7a6727a0216c5cceb6a75eb753a7179701002ae4.txt
387ae841036184dd057969ef7895a9c8d905aef59bb48cb51e37238034146bab,387ae841036184dd057969ef7895a9c8d905aef59bb48cb51e37238034146bab,4d612df5945457b37f2e1a4e697a686941cb3113c9cf3e8ff0cd1e9754543757,Тень в бутылке,ru,data/rules_texts_cleaned_good/387ae841036184dd057969ef7895a9c8d905aef59bb48cb51e37238034146bab.txt
388bc1586cddc136c7a396e77459c2be820e17e116d00d426666176a21e8fa25,388bc1586cddc136c7a396e77459c2be820e17e116d00d426666176a21e8fa25,5aee451f1c79ad9256699ef7aa1d84d6c96caa9d3b71dd200c410f1a85a39703,Оханами,ru,data/rules_texts_cleaned_good/388bc1586cddc136c7a396e77459c2be820e17e116d00d426666176a21e8fa25.txt
3890fa99574a84992ea464b2040cd4722e3dfb32e062eda67e9a2bb95a9f18dd,3890fa99574a84992ea464b2040cd4722e3dfb32e062eda67e9a2bb95a9f18dd,f2948332bd63936cb89fc14993f5d453d6d800e8d22208411715163a07d7bfe5,The Castles of Burgundy. Special Edition,en,data/rules_texts_cleaned_good/3890fa99574a84992ea464b2040cd4722e3dfb32e062eda67e9a2bb95a9f18dd.txt
38a7593ef878eba7f8f57768a6f6855b752b106e7c9f0307e176c0ac41fa9895,38a7593ef878eba7f8f57768a6f6855b752b106e7c9f0307e176c0ac41fa9895,9de24b62470b7a7b2adde3ce6c968a2104ad66e3a18b2a79c1ebe19db5b06b75,Намек понял!,ru,data/rules_texts_cleaned_good/38a7593ef878eba7f8f57768a6f6855b752b106e7c9f0307e176c0ac41fa9895.txt
39274fa4db7c49ecfeaac1623d33da0e6285054da6cd05b0c3043a3d336cef6f,39274fa4db7c49ecfeaac1623d33da0e6285054da6cd05b0c3043a3d336cef6f,506298ae79267004173f4bd322f27d7fc850d8e0884d9d1ec79de3d075037a57,Экос. Первый континент,ru,data/rules_texts_cleaned_good/39274fa4db7c49ecfeaac1623d33da0e6285054da6cd05b0c3043a3d336cef6f.txt
3941a55a86e388aec92d32a5bc730e8c4274609e64d4ce7621a5d437eb0bed5a,3941a55a86e388aec92d32a5bc730e8c4274609e64d4ce7621a5d437eb0bed5a,22806d3f1e4a0b40e5c2738d841f716c6496d3324bbc81fe25be122b8b64dc0f,Ла-Тортуга. Черепаший остров,ru,data/rules_texts_cleaned_good/3941a55a86e388aec92d32a5bc730e8c4274609e64d4ce7621a5d437eb0bed5a.txt
39551115e44d4ebafc93eceff395795536c0ea0c3ac2320f8b41cbd05b4c41e0,39551115e44d4ebafc93eceff395795536c0ea0c3ac2320f8b41cbd05b4c41e0,f2e1c420297f1850fb249da4a460ac77580cf1d24238d2aa49de29b654c7928e,Колонизаторы. Города и рыцари (2018),ru,data/rules_texts_cleaned_good/39551115e44d4ebafc93eceff395795536c0ea0c3ac2320f8b41cbd05b4c41e0.txt
39599c4d82e2829002f4c4cf57fb00b4937cbefdb2959234078ada99349ae173,39599c4d82e2829002f4c4cf57fb00b4937cbefdb2959234078ada99349ae173,1d29861a1a4c0de957c50ac59d6ba6e7a8ecb84052e345d36d0dbc998c33b39d,Виктроллина,ru,data/rules_texts_cleaned_good/39599c4d82e2829002f4c4cf57fb00b4937cbefdb2959234078ada99349ae173.txt
395bc13acbc7bac17008127a79bd6773e79a1afa43c1064cc351ca3f460b433b,395bc13acbc7bac17008127a79bd6773e79a1afa43c1064cc351ca3f460b433b,512662dba43a930ba041696c2ed9c82256fd876560aef1145b69f42bce69c18a,София Прекрасная. Волшебные прятки,ru,data/rules_texts_cleaned_good/395bc13acbc7bac17008127a79bd6773e79a1afa43c1064cc351ca3f460b433b.txt
3967efb217894a4db926f4cd3d9f182e4f7084ac64e9173d382266f3703d52e8,3967efb217894a4db926f4cd3d9f182e4f7084ac64e9173d382266f3703d52e8,24daced7a931556e1e5b048eb1b2efb211fbee5ff4b879e781f2a1962dac7ef3,Космические города,ru,data/rules_texts_cleaned_good/3967efb217894a4db926f4cd3d9f182e4f7084ac64e9173d382266f3703d52e8.txt
39709d87b3eb5d26afb18596924d91883dbc8d39803dcdbc748c5bb568050d18,39709d87b3eb5d26afb18596924d91883dbc8d39803dcdbc748c5bb568050d18,7c6098cbd40fc865d3c02a0e6740bdc5bf49458366f74eb19cdc6569a80470af,Амритсар: Золотой Храм,ru,data/rules_texts_cleaned_good/39709d87b3eb5d26afb18596924d91883dbc8d39803dcdbc748c5bb568050d18.txt
397c34cbf3bb864ae874bcfae03337404d3052a6eead43f22cc234b0ccf5f536,397c34cbf3bb864ae874bcfae03337404d3052a6eead43f22cc234b0ccf5f536,b77e9fa77d665f0e3f620182e1279510c90e241be633fc223bfae4bd402754fb,Tales from The Red Dragon Inn,en,data/rules_texts_cleaned_good/397c34cbf3bb864ae874bcfae03337404d3052a6eead43f22cc234b0ccf5f536.txt
397d0ef6c0dd31bf4ee655cec45b3c4c52e025b1efd4ac706013b859084780e4,397d0ef6c0dd31bf4ee655cec45b3c4c52e025b1efd4ac706013b859084780e4,45f29fdbbad727fe9252b03a57ac9cfb182ff0d6e774363f001a86e76e3d843b,Маша и Медведь: Перепрятаница,ru,data/rules_texts_cleaned_good/397d0ef6c0dd31bf4ee655cec45b3c4c52e025b1efd4ac706013b859084780e4.txt
399266e7ec2ee80627dbc11b2f757466d505e1eca0d566237ab624ac5777df64,399266e7ec2ee80627dbc11b2f757466d505e1eca0d566237ab624ac5777df64,30f2c1085f9ff82e9860763d6493937e1a5e99344f42dfacd07460c9dc97e9a2,Galaxy Trucker: Keep on Trucking,en,data/rules_texts_cleaned_good/399266e7ec2ee80627dbc11b2f757466d505e1eca0d566237ab624ac5777df64.txt
3993fafaa00b65523edda7e0a66bf529bb0ea2adc172df1359609f826d53aa05,3993fafaa00b65523edda7e0a66bf529bb0ea2adc172df1359609f826d53aa05,cf5e144362314e87bb4345dd738e789ddb6375d192cad068d09e643350021853,Сложный выбор,ru,data/rules_texts_cleaned_good/3993fafaa00b65523edda7e0a66bf529bb0ea2adc172df1359609f826d53aa05.txt
3a04d5ff0337d3fb83d38d03b48b3eba2f6fe908bbb60f4d91ff8ae15c5d6ca3,3a04d5ff0337d3fb83d38d03b48b3eba2f6fe908bbb60f4d91ff8ae15c5d6ca3,c6872a71edfa250acb7265e82dd15a6764d333ddf44968e8f647cca0b19a01ed,Ми-ми-мишки: Запоминайка,ru,data/rules_texts_cleaned_good/3a04d5ff0337d3fb83d38d03b48b3eba2f6fe908bbb60f4d91ff8ae15c5d6ca3.txt
3a0834ce8f59f47041ab361ed756264f3a3f5cc76884009726808ea4c9212901,3a0834ce8f59f47041ab361ed756264f3a3f5cc76884009726808ea4c9212901,5f686cc387a9cf97694f26677dc1ab33b9fbc7fc1238a64ff9dd211ba0fade88,Андор. Потерянные легенды. Тёмные времена,ru,data/rules_texts_cleaned_good/3a0834ce8f59f47041ab361ed756264f3a3f5cc76884009726808ea4c9212901.txt
