raw_doc_sha256,clean_sha256,clean_text_path,lang,pdf_filename,pdf_url,text_path,raw_len,clean_len,survival_ratio,paragraphs_total,paragraphs_bad,paragraphs_bad_ratio,quarantine
a4567c22af7dd7538f446d1dbefc1e1327cd85cb3ba6f81904a94cd1679d177b,d33ebb8b7f5bca9209fa0f810b7b5e05ae64e3b012814f39a1a4d4cbce9b8fa0,data/rules_texts_cleaned_good/a4567c22af7dd7538f446d1dbefc1e1327cd85cb3ba6f81904a94cd1679d177b.txt,ru,hanabi-rules.pdf,https://www.mosigra.ru/download/rules/hanabi-rules.pdf,data/rules_texts/a4567c22af7dd7538f446d1dbefc1e1327cd85cb3ba6f81904a94cd1679d177b.txt,7041,6895,0.9793,73,10,0.137,0
a45d148be4d26db86e8a8bc5e468596d688f4fadfab1f75711a95aad7684fa1b,96300227133348add09ae316ba592e18cdf821ea03393aee0c3cf85706973579,data/rules_texts_cleaned_good/a45d148be4d26db86e8a8bc5e468596d688f4fadfab1f75711a95aad7684fa1b.txt,ru,fatale_antarktis_rules.pdf,https://www.mosigra.ru/download/Правила/fatale_antarktis_rules.pdf,data/rules_texts/a45d148be4d26db86e8a8bc5e468596d688f4fadfab1f75711a95aad7684fa1b.txt,2846,2662,0.9353,2,0,0.0,0
a45ec903e44d377c1e2caffea4cf82b5e6ad99607aa580c2558d77700cfce314,3570974a9b2309e871d7546312a8afdef5df3d3ab407237a85e8cf550ac1c816,data/rules_texts_cleaned_good/a45ec903e44d377c1e2caffea4cf82b5e6ad99607aa580c2558d77700cfce314.txt,ru,munchkin_gravity_falls_rules.pdf,https://www.mosigra.ru/download/Правила/munchkin_gravity_falls_rules.pdf,data/rules_texts/a45ec903e44d377c1e2caffea4cf82b5e6ad99607aa580c2558d77700cfce314.txt,28214,27804,0.9855,18,1,0.0556,0
a465d87259a81a77f7149485765e1c6e8c61e20b0fa5a9d7f9ac4aeec74508c0,6c00607fc04620d0f4e1dd8c31fdb34480e977ac6662186dd3b6eb8dba9bdfdb,data/rules_texts_cleaned_good/a465d87259a81a77f7149485765e1c6e8c61e20b0fa5a9d7f9ac4aeec74508c0.txt,ru,svintus.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/522/022/svintus.pdf,data/rules_texts/a465d87259a81a77f7149485765e1c6e8c61e20b0fa5a9d7f9ac4aeec74508c0.txt,6060,6057,0.9995,15,0,0.0,0
a4a5f01426f5291b71eec0238747c96d23d6e9778248d1f5443e1a9f1387d91a,d196b6bfcf92e333125c45346e585c2a9d77d336cff51d8ebeeeefda596bf559,data/rules_texts_cleaned_good/a4a5f01426f5291b71eec0238747c96d23d6e9778248d1f5443e1a9f1387d91a.txt,ru,vsmjatku-rules.pdf,https://www.mosigra.ru/download/rules/vsmjatku-rules.pdf,data/rules_texts/a4a5f01426f5291b71eec0238747c96d23d6e9778248d1f5443e1a9f1387d91a.txt,4514,4469,0.99,52,4,0.0769,0
a4f456a56d18f7980c4a331b03bacd3a3173444de32e03b37bad15f1fb10b1d0,bbe04cb88e5ca942e8ce2222226d275bd03d693f10c04ffea4310ccefe4f5f4e,data/rules_texts_cleaned_good/a4f456a56d18f7980c4a331b03bacd3a3173444de32e03b37bad15f1fb10b1d0.txt,ru,vobla-rules.pdf,https://www.mosigra.ru/download/rules/vobla-rules.pdf,data/rules_texts/a4f456a56d18f7980c4a331b03bacd3a3173444de32e03b37bad15f1fb10b1d0.txt,2878,2857,0.9927,2,0,0.0,0
a4f9638b7049e93c4d076dbe08b863073c928749805221d06c4777394dbfb675,ae9c1d1b67fb7df72e566916454899caabaa307976985250fc538acc46053162,data/rules_texts_cleaned_good/a4f9638b7049e93c4d076dbe08b863073c928749805221d06c4777394dbfb675.txt,ru,Pungi_rules.pdf,https://www.mosigra.ru/download/Правила/Pungi_rules.pdf,data/rules_texts/a4f9638b7049e93c4d076dbe08b863073c928749805221d06c4777394dbfb675.txt,6777,6722,0.9919,75,8,0.1067,0
a51e6ddad62f612a10044853eb5fb22d56be439ceefc65b256876079ad0d136e,4d1e08d067e06d663d34a02621173674bbd75b1346d2e908af419661e0d4ae00,data/rules_texts_cleaned_good/a51e6ddad62f612a10044853eb5fb22d56be439ceefc65b256876079ad0d136e.txt,ru,krinzh-rules.pdf,https://www.mosigra.ru/download/rules/krinzh-rules.pdf,data/rules_texts/a51e6ddad62f612a10044853eb5fb22d56be439ceefc65b256876079ad0d136e.txt,7251,7034,0.9701,5,0,0.0,0
a52bf25388c2a8538c51d8f07db296f0016b31ec4ba55df8b574d4a21ef1f407,a697178674db2bf891d020703d55b0e563d68eb44de21be6d5b67c51d6503a4d,data/rules_texts_cleaned_good/a52bf25388c2a8538c51d8f07db296f0016b31ec4ba55df8b574d4a21ef1f407.txt,ru,dinozavrikus.pdf,https://www.mosigra.ru/download/Правила/dinozavrikus.pdf,data/rules_texts/a52bf25388c2a8538c51d8f07db296f0016b31ec4ba55df8b574d4a21ef1f407.txt,9154,8847,0.9665,42,10,0.2381,0
a5309e8944cbcb4852d1a81dc442d88ed17e6525da8d935769f1c3fd195ddb4e,8485c30756825ac1a6653b71fe2873e83786d2dfb419751071b40753f1120b6c,data/rules_texts_cleaned_good/a5309e8944cbcb4852d1a81dc442d88ed17e6525da8d935769f1c3fd195ddb4e.txt,ru,gerojchiki-fotovecherinka-rules.pdf,https://www.mosigra.ru/download/rules/gerojchiki-fotovecherinka-rules.pdf,data/rules_texts/a5309e8944cbcb4852d1a81dc442d88ed17e6525da8d935769f1c3fd195ddb4e.txt,14569,14468,0.9931,9,2,0.2222,0
a5361331e211d9d07d3d76928619626e872c27acf43fd3cfb71ce2aea483a6f1,2bf11003f24402ea1cc7cd99dc3bf7d20d53ac0f716750416df41adaaec6e080,data/rules_texts_cleaned_good/a5361331e211d9d07d3d76928619626e872c27acf43fd3cfb71ce2aea483a6f1.txt,ru,instruction_myagkii_znak_eng.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/543/798/instruction_myagkii_znak_eng.pdf,data/rules_texts/a5361331e211d9d07d3d76928619626e872c27acf43fd3cfb71ce2aea483a6f1.txt,3736,3585,0.9596,3,0,0.0,0
a541ccfe3eb7c399d6c93f5a31d0e26845932fe61365f30daaa63b719ac55433,604bf56867cb26182f72f938dbb10ebc1d0e7294a57936d523797dfcd403fda1,data/rules_texts_cleaned_good/a541ccfe3eb7c399d6c93f5a31d0e26845932fe61365f30daaa63b719ac55433.txt,ru,Eto_nelogichno_Ideal_limonad_rules.pdf,https://www.mosigra.ru/download/Правила/Eto_nelogichno_Ideal_limonad_rules.pdf,data/rules_texts/a541ccfe3eb7c399d6c93f5a31d0e26845932fe61365f30daaa63b719ac55433.txt,4921,4792,0.9738,7,0,0.0,0
a54819f0afc81e9bcf951889a104b7f794f7d56414e1c43a89b7ef5b30df4c0d,4faeeb48ec7ff43fd1a481d35c597bc410c13d8d1b2287e65da4e0bfcc94d20c,data/rules_texts_cleaned_good/a54819f0afc81e9bcf951889a104b7f794f7d56414e1c43a89b7ef5b30df4c0d.txt,ru,abra_kazam.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/563/286/abra_kazam.pdf,data/rules_texts/a54819f0afc81e9bcf951889a104b7f794f7d56414e1c43a89b7ef5b30df4c0d.txt,5106,5079,0.9947,4,0,0.0,0
