doc_sha256,pdf_filename,pdf_url,text_path,primary_title,lang
659dadc07102ef7d251a37ce028ccc168139f86d2c12b2fd799f46deb83b17a4,exploding-kittens-rules.pdf,https://www.mosigra.ru/download/rules/exploding-kittens-rules.pdf,data/rules_texts/659dadc07102ef7d251a37ce028ccc168139f86d2c12b2fd799f46deb83b17a4.txt,Взрывные котята,ru
839a212c192c346dcf86e030257c9f3683d8f50f2a9ddfb4139d9d6b9ac4bf6e,imadzhinarium.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/545/481/imadzhinarium.pdf,data/rules_texts/839a212c192c346dcf86e030257c9f3683d8f50f2a9ddfb4139d9d6b9ac4bf6e.txt,Имаджинариум,ru
6a8756dbd14b967dd6782fd6a44b59500521ee2c6f77b2b1b69b6bbabafaf7c4,shakal-rules.pdf,https://www.mosigra.ru/download/rules/shakal-rules.pdf,data/rules_texts/6a8756dbd14b967dd6782fd6a44b59500521ee2c6f77b2b1b69b6bbabafaf7c4.txt,Шакал,ru
064036c0b72bd89a17aebd56d23ea39ff4dcd76333f6ebaa3e3db2de1bdbed7f,krestonosci-rules.pdf,https://www.mosigra.ru/download/rules/krestonosci-rules.pdf,data/rules_texts/064036c0b72bd89a17aebd56d23ea39ff4dcd76333f6ebaa3e3db2de1bdbed7f.txt,Крестоносцы,ru
3aa028a76ccb61a39373ee05aefab992d5dd067c055830f9a119d1def2be6ca9,volshebnik-izumrud-goroda.pdf,https://www.mosigra.ru/download/rules/volshebnik-izumrud-goroda.pdf,data/rules_texts/3aa028a76ccb61a39373ee05aefab992d5dd067c055830f9a119d1def2be6ca9.txt,Волшебник Изумрудного города,ru
2df0d42a93d8ecbc8dca457994eaea1b3cfdce43ba7aad011a7d87b0a3db32c0,zombi-v-dome-zarazhenie.pdf,https://www.mosigra.ru/download/rules/zombi-v-dome-zarazhenie.pdf,data/rules_texts/2df0d42a93d8ecbc8dca457994eaea1b3cfdce43ba7aad011a7d87b0a3db32c0.txt,Зомби в доме. Заражение,ru
854bae180a05631e32cfd24143dbce55a3546471fdeea65ac268d2338b2be626,Mesto_prestupleniya_rules.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/558/976/Mesto_prestupleniya_rules.pdf,data/rules_texts/854bae180a05631e32cfd24143dbce55a3546471fdeea65ac268d2338b2be626.txt,Место преступления,ru
870582cb54c6d102e99ddabfd690c183740fa18430a3d9325ab396d64906ce79,EKG-ZOMB_Rules_RU.pdf,https://www.mosigra.ru/download/Правила/EKG-ZOMB_Rules_RU.pdf,data/rules_texts/870582cb54c6d102e99ddabfd690c183740fa18430a3d9325ab396d64906ce79.txt,Зомби-котята,ru
c8d628254196f6d5d707defff0dce969528a46168b447b535753317453b9ffc9,Carcassonne2019_Rules.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/560/814/Carcassonne2019_Rules.pdf,data/rules_texts/c8d628254196f6d5d707defff0dce969528a46168b447b535753317453b9ffc9.txt,Каркассон,ru
0016fae7e723b578f4a90da39ef7b89b44005b1b2aae941e41ceeaba00c9c154,uzhas-arkhjema-tajnoe-poslanie-rules-01.pdf,https://www.mosigra.ru/download/rules/uzhas-arkhjema-tajnoe-poslanie-rules-01.pdf,data/rules_texts/0016fae7e723b578f4a90da39ef7b89b44005b1b2aae941e41ceeaba00c9c154.txt,Ужас Аркхэма: Тайное послание,ru
facfdb08de45a2aa8913c22a8bfbe36762180b180feb73769fe754ffd77b7b99,gorodskoi-ubijca-rules-upd.pdf,https://www.mosigra.ru/download/rules/gorodskoi-ubijca-rules-upd.pdf,data/rules_texts/facfdb08de45a2aa8913c22a8bfbe36762180b180feb73769fe754ffd77b7b99.txt,Городской убийца,ru
0def287d059031697182625b3d6141b91df5d1246b5d3e616367b68f2dac93e0,catan-2024-rules.pdf,https://www.mosigra.ru/download/rules/catan-2024-rules.pdf,data/rules_texts/0def287d059031697182625b3d6141b91df5d1246b5d3e616367b68f2dac93e0.txt,Колонизаторы,ru
80704dc79c6271aa60a978f42d9fe909cb9dbcc8c43e15f7b7889131411a3685,Evolution.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/425/474/Evolution.pdf,data/rules_texts/80704dc79c6271aa60a978f42d9fe909cb9dbcc8c43e15f7b7889131411a3685.txt,Эволюция,ru
01f24cc5475e859ceadf3ea2fa83b428f0ca7dbc38ce229d41403b9f4ce4fefa,Everdell_Rulebook_ru_web.pdf,https://www.mosigra.ru/download/Правила/Everdell_Rulebook_ru_web.pdf,data/rules_texts/01f24cc5475e859ceadf3ea2fa83b428f0ca7dbc38ce229d41403b9f4ce4fefa.txt,Эверделл,ru
b5a24b203826dc0b00dcfb24a237509fc81bc101e88ad150561b67b51b6cb093,MAD20_Learn_to_Play_RU-2ed_2019.pdf,https://www.mosigra.ru/download/Правила/MAD20_Learn_to_Play_RU-2ed_2019.pdf,data/rules_texts/b5a24b203826dc0b00dcfb24a237509fc81bc101e88ad150561b67b51b6cb093.txt,Особняки безумия,ru
c23817d3e0c99f276d4822bd5ef2a612541c2a2ee6d0ff15e1f2d00b004f587b,Fallout_Rules.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/554/688/Fallout_Rules.pdf,data/rules_texts/c23817d3e0c99f276d4822bd5ef2a612541c2a2ee6d0ff15e1f2d00b004f587b.txt,Fallout (Фоллаут),ru
bd5d6bac5e1593f473d3b1787486b01c9471132756ec8df3d7de09af4cae1218,da-no-rules.pdf,https://www.mosigra.ru/download/rules/da-no-rules.pdf,data/rules_texts/bd5d6bac5e1593f473d3b1787486b01c9471132756ec8df3d7de09af4cae1218.txt,"Да, но",ru
f517b6896e4d199a51cd175c52ab7f2be224077ea97cb02f1da40d64faea16aa,spoiler-rules.pdf,https://www.mosigra.ru/download/rules/spoiler-rules.pdf,data/rules_texts/f517b6896e4d199a51cd175c52ab7f2be224077ea97cb02f1da40d64faea16aa.txt,Спойлер,ru
438e896008944a042ecd8edcc3603c952df2bef4a2323d2fb7d4c55495d8bd2e,catan-3d-rules.pdf,https://www.mosigra.ru/download/rules/catan-3d-rules.pdf,data/rules_texts/438e896008944a042ecd8edcc3603c952df2bef4a2323d2fb7d4c55495d8bd2e.txt,Колонизаторы 3D,en
8ce4c6c327a5154a9323b91cc345737e83c77f7af5500ee69f7dd1b22daef763,manchkin-rules.pdf,https://www.mosigra.ru/download/rules/manchkin-rules.pdf,data/rules_texts/8ce4c6c327a5154a9323b91cc345737e83c77f7af5500ee69f7dd1b22daef763.txt,Манчкин,ru
a926f1f95a9f718e80307647e744bc10758e69f575abf4d6039952508e157d4d,k-pop-ot-slova-kotiki-rules.pdf,https://www.mosigra.ru/download/rules/k-pop-ot-slova-kotiki-rules.pdf,data/rules_texts/a926f1f95a9f718e80307647e744bc10758e69f575abf4d6039952508e157d4d.txt,К-поп от слова котики,ru
fd7c0bdea792055dcf0072e5f18af54f6f68a4312273b322f0748ac47fbf30bd,tri-kota-zimnie-kanikuli-komanda-miu-miu-miu-rules.pdf,https://www.mosigra.ru/download/rules/tri-kota-zimnie-kanikuli-komanda-miu-miu-miu-rules.pdf,data/rules_texts/fd7c0bdea792055dcf0072e5f18af54f6f68a4312273b322f0748ac47fbf30bd.txt,"Три кота: Зимние каникулы. Команда ""Миу-миу-миу!""",ru
698613d289d4d8e40f1f8b2331ded151d4d674675dbee8f8d7831e954a84ddd1,jackal-alfa-centavra-rules.pdf,https://www.mosigra.ru/download/rules/jackal-alfa-centavra-rules.pdf,data/rules_texts/698613d289d4d8e40f1f8b2331ded151d4d674675dbee8f8d7831e954a84ddd1.txt,Шакал: Альфа Центавра,ru
9af56628cc5da6e48f7e942574ab4ecedeadcd6a45aa318f5e0708b032f0e7f1,citadels_classic_rules.pdf,https://www.mosigra.ru/download/Правила/citadels_classic_rules.pdf,data/rules_texts/9af56628cc5da6e48f7e942574ab4ecedeadcd6a45aa318f5e0708b032f0e7f1.txt,Цитадели,ru
b9137e6411f1ed77af376d95abdb778a3e3fecd127f06f8c546684bb28cdce88,T2RE_rules_new.pdf,https://www.mosigra.ru/download/Правила/T2RE_rules_new.pdf,data/rules_texts/b9137e6411f1ed77af376d95abdb778a3e3fecd127f06f8c546684bb28cdce88.txt,Ticket to Ride: Европа,ru
ff1514d1a88ab5932737d450127ac53be1ea69ed0e0cf7ec5ef07e4301efcc49,AHC01_Learn_to_Play.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/549/611/AHC01_Learn_to_Play.pdf,data/rules_texts/ff1514d1a88ab5932737d450127ac53be1ea69ed0e0cf7ec5ef07e4301efcc49.txt,Ужас Аркхэма. Карточная игра (2018),ru
3a04d5ff0337d3fb83d38d03b48b3eba2f6fe908bbb60f4d91ff8ae15c5d6ca3,Mi-mi-mishki-zapominaika-rules.pdf,https://www.mosigra.ru/download/rules/Mi-mi-mishki-zapominaika-rules.pdf,data/rules_texts/3a04d5ff0337d3fb83d38d03b48b3eba2f6fe908bbb60f4d91ff8ae15c5d6ca3.txt,Ми-ми-мишки: Запоминайка,ru
a5711e307197eccaa0c2dae30aab3d507886951a2b8b48677610029180dac715,kruti-rolli-rules.pdf,https://www.mosigra.ru/download/rules/kruti-rolli-rules.pdf,data/rules_texts/a5711e307197eccaa0c2dae30aab3d507886951a2b8b48677610029180dac715.txt,Крути роллы!,ru
e7d5bcaa7f47fd37b474ecf1b483ff6bc312ac35221f79f46906927c5844e1c6,rules-uno.pdf,https://www.mosigra.ru/download/rules/rules-uno.pdf,data/rules_texts/e7d5bcaa7f47fd37b474ecf1b483ff6bc312ac35221f79f46906927c5844e1c6.txt,Уно,ru
2e9b6e715e38850849c0545dcb12b60a60f62262a171b905bd91ad19ff414719,Codenames_rules.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/544/093/Codenames_rules.pdf,data/rules_texts/2e9b6e715e38850849c0545dcb12b60a60f62262a171b905bd91ad19ff414719.txt,Кодовые имена,ru
415c6ab1f66725925f8765b7ccf62623de1f56fd63dc365bc52962e58a727691,WarThunder_Wunderwaffe_rules-web.pdf,https://www.mosigra.ru/download/Правила/WarThunder_Wunderwaffe_rules-web.pdf,data/rules_texts/415c6ab1f66725925f8765b7ccf62623de1f56fd63dc365bc52962e58a727691.txt,War Thunder: Осада. Wunderwaffe,ru
caf44cb671402eda34d43d8281bdc059342b0299398b9f0fe231db206da8bf22,korolevskaja-bitva-pitomcev-rules.pdf,https://www.mosigra.ru/download/rules/korolevskaja-bitva-pitomcev-rules.pdf,data/rules_texts/caf44cb671402eda34d43d8281bdc059342b0299398b9f0fe231db206da8bf22.txt,Королевская битва питомцев,ru
961dd39f39a547eefcabe2b32716deae9303289027530c94bec05d566b5d31d4,podzemelya-i-pesiki-obnovlenniye-rules.pdf,https://www.mosigra.ru/download/rules/podzemelya-i-pesiki-obnovlenniye-rules.pdf,data/rules_texts/961dd39f39a547eefcabe2b32716deae9303289027530c94bec05d566b5d31d4.txt,Подземелья и пёсики,ru
705561ec1b710ef91d3534b921ace415f714345c5d89b2cbe28420de4b7a124d,kak-pobedit-drakona-new-rules.pdf,https://www.mosigra.ru/download/rules/kak-pobedit-drakona-new-rules.pdf,data/rules_texts/705561ec1b710ef91d3534b921ace415f714345c5d89b2cbe28420de4b7a124d.txt,Как победить дракона,ru
37699de54a548850300d972113668ddafcc326943b81725694173221910cdad3,Mafia_Rules.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/559/254/Mafia_Rules.pdf,data/rules_texts/37699de54a548850300d972113668ddafcc326943b81725694173221910cdad3.txt,Мафия. Вся семья в сборе,ru
b6b4d018d94c87d24a7ffd8449330ec520f6499c5cc21ece0ed17d160acfe406,zombi-v-dome.pdf,https://www.mosigra.ru/download/rules/zombi-v-dome.pdf,data/rules_texts/b6b4d018d94c87d24a7ffd8449330ec520f6499c5cc21ece0ed17d160acfe406.txt,Зомби в доме,ru
b06cbebda27dbbd308e48c78e4325138cc461af05d066fea2e51a0818c8927c4,kovarny-lis-rules.pdf,https://www.mosigra.ru/download/rules/kovarny-lis-rules.pdf,data/rules_texts/b06cbebda27dbbd308e48c78e4325138cc461af05d066fea2e51a0818c8927c4.txt,Коварный Лис,ru
8ed15f79858c1d53370cf0a13a00dcd42a199e43eef48418be33ea25a9e8b499,soobrazharij-podarochnoe-izdanie-rules.pdf,https://www.mosigra.ru/download/rules/soobrazharij-podarochnoe-izdanie-rules.pdf,data/rules_texts/8ed15f79858c1d53370cf0a13a00dcd42a199e43eef48418be33ea25a9e8b499.txt,Соображарий: Подарочное издание,ru
2ba4baeda38affbcb1360ce5ccfe94b44beaa4ba93361dacc1dad95ebf175926,Initiative Guidebook (Intro).pdf,https://www.mosigra.ru/download/Правила/Initiative Guidebook (Intro).pdf,data/rules_texts/2ba4baeda38affbcb1360ce5ccfe94b44beaa4ba93361dacc1dad95ebf175926.txt,Инициатива,ru
4475496db05d9a352b0c5f5045a69424886705789950ec1bdf58f2624c554ed4,shakal-ostrov-sokrovisch.pdf,https://www.mosigra.ru/download/rules/shakal-ostrov-sokrovisch.pdf,data/rules_texts/4475496db05d9a352b0c5f5045a69424886705789950ec1bdf58f2624c554ed4.txt,Шакал: Остров сокровищ,ru
3ef29359e7f88e7de4c600ec9de9d3cd45d46491946def736d1faa0710c23f36,colt-express-rules.pdf,https://www.mosigra.ru/download/rules/colt-express-rules.pdf,data/rules_texts/3ef29359e7f88e7de4c600ec9de9d3cd45d46491946def736d1faa0710c23f36.txt,Кольт Экспресс: Юбилейное издание [Предзаказ],ru
33f1c330fba8bc656cecf305cd29c0fedff2086d1fc9268db619c088d2a2852c,gzhel-rules.pdf,https://www.mosigra.ru/download/rules/gzhel-rules.pdf,data/rules_texts/33f1c330fba8bc656cecf305cd29c0fedff2086d1fc9268db619c088d2a2852c.txt,Гжель,ru
8d9df8a799a129e7e06f1b18d3cab35c77208367e6b6408a23be28b51bc1b962,Carcassonne_Korolevsky_podarok2019_Rules.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/561/867/Carcassonne_Korolevsky_podarok2019_Rules.pdf,data/rules_texts/8d9df8a799a129e7e06f1b18d3cab35c77208367e6b6408a23be28b51bc1b962.txt,Каркассон. Королевский подарок,ru
4d3cfec930c5513a27888eee0e1aa5de3d40bc4aafa80584fddb1ddeba5706bf,zacharovannaya-rules.pdf,https://www.mosigra.ru/download/rules/zacharovannaya-rules.pdf,data/rules_texts/4d3cfec930c5513a27888eee0e1aa5de3d40bc4aafa80584fddb1ddeba5706bf.txt,Зачарованная,ru
0c8198208b43ee6fa73c2a5fc7673ea7c2d8f3d71857170f5f41fe45d0893e21,rules-vchr-vozrozhdenie.pdf,https://www.mosigra.ru/download/rules/rules-vchr-vozrozhdenie.pdf,data/rules_texts/0c8198208b43ee6fa73c2a5fc7673ea7c2d8f3d71857170f5f41fe45d0893e21.txt,Войны Чёрной Розы: Возрождение,ru
b595debea17965c86813b75330ee8923d6b113276a8f99bd3f93dbd3d549aaac,geroi-2-new-rules.pdf,https://www.mosigra.ru/download/rules/geroi-2-new-rules.pdf,data/rules_texts/b595debea17965c86813b75330ee8923d6b113276a8f99bd3f93dbd3d549aaac.txt,Герои II,ru
1b5ab471c139007aed29186c9f2f59e6f53f99ca87a2b6d9a39d6aa6256b9bda,citadel-deluxe-rules-ver-1-1.pdf,https://www.mosigra.ru/download/rules/citadel-deluxe-rules-ver-1-1.pdf,data/rules_texts/1b5ab471c139007aed29186c9f2f59e6f53f99ca87a2b6d9a39d6aa6256b9bda.txt,Цитадели Делюкс,ru
f57e9bbd1463cb9fba2d93c54f16d9f9a3b0ad4a3581ba8aa32bd9090c7a6f02,manchkin-big-boss-rules.pdf,https://www.mosigra.ru/download/rules/manchkin-big-boss-rules.pdf,data/rules_texts/f57e9bbd1463cb9fba2d93c54f16d9f9a3b0ad4a3581ba8aa32bd9090c7a6f02.txt,Манчкин: Биг Босс [Предзаказ],ru
af2022ce465ec6ec5d727c1c5fa9786a627560920e6e967075b2c330d5fc57d4,The_Night_Cage_Rules.pdf,https://www.mosigra.ru/download/Правила/The_Night_Cage_Rules.pdf,data/rules_texts/af2022ce465ec6ec5d727c1c5fa9786a627560920e6e967075b2c330d5fc57d4.txt,Обитель тьмы,ru
90941c836e1f5a4bd89fa8f9624de0babae9ec78c7e0da1c9f6bcac46d73d7aa,monstri-v-dome-rules.pdf,https://www.mosigra.ru/download/rules/monstri-v-dome-rules.pdf,data/rules_texts/90941c836e1f5a4bd89fa8f9624de0babae9ec78c7e0da1c9f6bcac46d73d7aa.txt,Монстры в доме,ru
31c8144d00f292583cbf15d46ed4110581b9331b350b149498fbe2c186a9bd35,valera_bloknot.pdf,https://www.mosigra.ru/image/data/mosigra.other/548/424/valera_bloknot.pdf,data/rules_texts/31c8144d00f292583cbf15d46ed4110581b9331b350b149498fbe2c186a9bd35.txt,Время Валеры,ru
aaddbe05b55c8956cd55bee01a0199c4ce7d408459765705950b0fad4f1585ff,bonsai-rules.pdf,https://www.mosigra.ru/download/rules/bonsai-rules.pdf,data/rules_texts/aaddbe05b55c8956cd55bee01a0199c4ce7d408459765705950b0fad4f1585ff.txt,Бонсай,ru
9e0e1d8f6a3c017bac9082674e80e88ce358ba1e81d6489662f2f6e7753e5b2a,dracula_rules.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/549/252/dracula_rules.pdf,data/rules_texts/9e0e1d8f6a3c017bac9082674e80e88ce358ba1e81d6489662f2f6e7753e5b2a.txt,Ярость Дракулы,ru
37c574babb682e3fe9af689e16882e9403c2ddedb81e7099e402278352fb4e7d,kriptidi-v-poiskah-mificheskih-sushhestv-rules.pdf,https://www.mosigra.ru/download/rules/kriptidi-v-poiskah-mificheskih-sushhestv-rules.pdf,data/rules_texts/37c574babb682e3fe9af689e16882e9403c2ddedb81e7099e402278352fb4e7d.txt,Криптиды: В поисках мифических существ,ru
db18aa15a62a67a91449577f0af030ca51791575b6e3c397aea6c773b0878470,AHB01LearntoPlay_RU-web_compressed.pdf,https://www.mosigra.ru/download/Правила/AHB01LearntoPlay_RU-web_compressed.pdf,data/rules_texts/db18aa15a62a67a91449577f0af030ca51791575b6e3c397aea6c773b0878470.txt,Ужас Аркхэма. Третья редакция,ru
e6185cdf331a3b191957cc487337dc275dcc98318e4128e0e973decd07ee98db,stadnyi-instinkt-rules.pdf,https://www.mosigra.ru/download/rules/stadnyi-instinkt-rules.pdf,data/rules_texts/e6185cdf331a3b191957cc487337dc275dcc98318e4128e0e973decd07ee98db.txt,Стадный инстинкт,ru
81fea1fe57dc78e6e9c353904974077e0332c1cd8a2555673e9b2309a2af7eb0,karkasson-tumani-i-prizraki-rules.pdf,https://www.mosigra.ru/download/rules/karkasson-tumani-i-prizraki-rules.pdf,data/rules_texts/81fea1fe57dc78e6e9c353904974077e0332c1cd8a2555673e9b2309a2af7eb0.txt,Каркассон: Туманы и призраки,ru
43f0a3c0dd78e8ce5f108a3396d8b0932d2263f56dfc4587b060781dcf4354dc,benevolent_rules.pdf,https://www.mosigra.ru/download/Правила/benevolent_rules.pdf,data/rules_texts/43f0a3c0dd78e8ce5f108a3396d8b0932d2263f56dfc4587b060781dcf4354dc.txt,Лесные тайны,ru
8a77ca9a300b857078b178f69f5e7a23c3d9168533c7452bfe824829cc78786c,chernaja-kniga-rules.pdf,https://www.mosigra.ru/download/rules/chernaja-kniga-rules.pdf,data/rules_texts/8a77ca9a300b857078b178f69f5e7a23c3d9168533c7452bfe824829cc78786c.txt,Чёрная книга,ru
3df4d8e4c513a8290b5d4247101da493b7ef93ec18cb89f6756b0a2737f96cd2,botanicheskij-sad-rules.pdf,https://www.mosigra.ru/download/rules/botanicheskij-sad-rules.pdf,data/rules_texts/3df4d8e4c513a8290b5d4247101da493b7ef93ec18cb89f6756b0a2737f96cd2.txt,Ботанический сад,ru
ef339410cb87de0c93e7f3c78da858f2014d2fa1de5251de9eda923ab3bebb50,agricola-jubilej-izd-rules.pdf,https://www.mosigra.ru/download/rules/agricola-jubilej-izd-rules.pdf,data/rules_texts/ef339410cb87de0c93e7f3c78da858f2014d2fa1de5251de9eda923ab3bebb50.txt,Агрикола. Юбилейное издание [Предзаказ],ru
7df2348541e718027b74cc02a373bb092ed278d88eda59ff5e7405827be9713a,Gnomvred_deluxe_rules.pdf,https://www.mosigra.ru/download/Правила/Gnomvred_deluxe_rules.pdf,data/rules_texts/7df2348541e718027b74cc02a373bb092ed278d88eda59ff5e7405827be9713a.txt,Гномы-вредители. Делюкс,ru
0c424a50e52047e95370f99fc2439fb5f6acf150af5d8f8fb2dc298a55faac8a,cyberpunk-2077-bandi-najt-siti-rules.pdf,https://www.mosigra.ru/download/rules/cyberpunk-2077-bandi-najt-siti-rules.pdf,data/rules_texts/0c424a50e52047e95370f99fc2439fb5f6acf150af5d8f8fb2dc298a55faac8a.txt,Cyberpunk 2077: Банды Найт-Сити,ru
83e32530ddda62f9299069b468868aa595bb534f4a193d3068315dc3cc0fa14a,Smallworld_rulebook.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/562/839/Smallworld_rulebook.pdf,data/rules_texts/83e32530ddda62f9299069b468868aa595bb534f4a193d3068315dc3cc0fa14a.txt,Маленький Мир,ru
578030443aac0ce0c4abe54843c4fbcc13299934c5a7f2405f19d987a90b8765,daj-skimo-rules.pdf,https://www.mosigra.ru/download/rules/daj-skimo-rules.pdf,data/rules_texts/578030443aac0ce0c4abe54843c4fbcc13299934c5a7f2405f19d987a90b8765.txt,Дай-скимо,ru
7976793887d39e131463e79c951e10c93ae7a82e8f46768befca410b96fe39bd,spyfall-nahodka-dlya-shpiona-rules.pdf,https://www.mosigra.ru/download/rules/spyfall-nahodka-dlya-shpiona-rules.pdf,data/rules_texts/7976793887d39e131463e79c951e10c93ae7a82e8f46768befca410b96fe39bd.txt,Находка для шпиона,ru
7866e33fba5b592ca14210539fe8ae7b90b1e73f2454f47aa14db8f696decc69,Ostrye_Khrebty_Deluxe_Pravila.pdf,https://www.mosigra.ru/download/Правила/Ostrye_Khrebty_Deluxe_Pravila.pdf,data/rules_texts/7866e33fba5b592ca14210539fe8ae7b90b1e73f2454f47aa14db8f696decc69.txt,Эверделл: Острые хребты. Делюкс,ru
9107fd89b684ff9ca8c92513ef928732793c3e9ded4835e195dfffc4a96dba3b,gribi-i-korni-rules.pdf,https://www.mosigra.ru/download/rules/gribi-i-korni-rules.pdf,data/rules_texts/9107fd89b684ff9ca8c92513ef928732793c3e9ded4835e195dfffc4a96dba3b.txt,Грибы и корни,ru
ef457fe38967e91d64b023d24bcb0d8a4dfebb8c908bda0c0761663bd7a94c29,rules-my-lil-everdell.pdf,https://www.mosigra.ru/download/rules/rules-my-lil-everdell.pdf,data/rules_texts/ef457fe38967e91d64b023d24bcb0d8a4dfebb8c908bda0c0761663bd7a94c29.txt,Мой маленький Эверделл,ru
67d10e84c5a84eab35d9690c9432375e5a4825a8ae3e1be66532eb4422d39cd3,golodnie-vedmochki-rules.pdf,https://www.mosigra.ru/download/rules/golodnie-vedmochki-rules.pdf,data/rules_texts/67d10e84c5a84eab35d9690c9432375e5a4825a8ae3e1be66532eb4422d39cd3.txt,Голодные ведьмочки,ru
6e7c72d13da42516f45eccd789f9f4d4cb74fe395d0027e19cf7298100d5dc3a,smeshannij-les-alpi-rules.pdf,https://www.mosigra.ru/download/rules/smeshannij-les-alpi-rules.pdf,data/rules_texts/6e7c72d13da42516f45eccd789f9f4d4cb74fe395d0027e19cf7298100d5dc3a.txt,Смешанный лес: Альпы,ru
3dc7c0dea1899cb3074bb5fe2249320ed0ec0af0a120d619745c6e3d1bf2813d,chubriki.pdf,https://www.mosigra.ru/download/rules/chubriki.pdf,data/rules_texts/3dc7c0dea1899cb3074bb5fe2249320ed0ec0af0a120d619745c6e3d1bf2813d.txt,Чубрики,ru
117fb7fe78df038673fc69b4f136b3f612679a0927718c3b435dab50c0058b0e,Pravila_Industry_compressed.pdf,https://www.mosigra.ru/download/Правила/Pravila_Industry_compressed.pdf,data/rules_texts/117fb7fe78df038673fc69b4f136b3f612679a0927718c3b435dab50c0058b0e.txt,Индустрия,ru
f5197ba314498fcaa6750b19fb9a75939aebe143da256b78e911d854ea91e65e,bang_rules-2016.pdf,https://www.mosigra.ru/download/Правила/bang_rules-2016.pdf,data/rules_texts/f5197ba314498fcaa6750b19fb9a75939aebe143da256b78e911d854ea91e65e.txt,Бэнг!,ru
88ba72e7a8ce9f5c23ef04d7838a96ad56c8ccc6c69d88722e33bd6e0fef6a22,serp-rules.pdf,https://www.mosigra.ru/download/rules/serp-rules.pdf,data/rules_texts/88ba72e7a8ce9f5c23ef04d7838a96ad56c8ccc6c69d88722e33bd6e0fef6a22.txt,Серп,ru
83eb6e0c787f87b81d41da1dc13155397586a32a0e51bad8f8ca8cb547b02d22,mashkiny-strashilki-rules.pdf,https://www.mosigra.ru/download/rules/mashkiny-strashilki-rules.pdf,data/rules_texts/83eb6e0c787f87b81d41da1dc13155397586a32a0e51bad8f8ca8cb547b02d22.txt,Машкины страшилки,ru
f59c34766a0d0205818c17a16d405331de1f7e77fad554972bbb8f6d030eb136,vojny-chyornoj-rozy-duel-zakon-rules.pdf,https://www.mosigra.ru/download/rules/vojny-chyornoj-rozy-duel-zakon-rules.pdf,data/rules_texts/f59c34766a0d0205818c17a16d405331de1f7e77fad554972bbb8f6d030eb136.txt,Войны Чёрной Розы: Дуэль. Закон,ru
bcbd23f10cc4b71e48606875ec809180f2f36d26fe3b49d6f0708663b0427657,rules_7-wonders-duel.pdf,https://www.mosigra.ru/download/Правила/rules_7-wonders-duel.pdf,data/rules_texts/bcbd23f10cc4b71e48606875ec809180f2f36d26fe3b49d6f0708663b0427657.txt,7 чудес: Дуэль,ru
bc485fcbbc50346c705426da8b20d1d14063a20d43ac477109c7c192ea7a34f6,dyuna-vojna-za-arrakis-rules.pdf,https://www.mosigra.ru/download/rules/dyuna-vojna-za-arrakis-rules.pdf,data/rules_texts/bc485fcbbc50346c705426da8b20d1d14063a20d43ac477109c7c192ea7a34f6.txt,Дюна: Война за Арракис,ru
8d5d54fcc045824eef83aa7eefce2b94b20b5e232ce5048a9387e68937158a59,ticket-to-ride-amsterdam-rules.pdf,https://www.mosigra.ru/download/rules/ticket-to-ride-amsterdam-rules.pdf,data/rules_texts/8d5d54fcc045824eef83aa7eefce2b94b20b5e232ce5048a9387e68937158a59.txt,Ticket to Ride: Амстердам,ru
f36df33d5bd827c2f47fed07550df0f8234b85be2dab8cc174be71882c9080a3,sobachki-rules.pdf,https://www.mosigra.ru/download/rules/sobachki-rules.pdf,data/rules_texts/f36df33d5bd827c2f47fed07550df0f8234b85be2dab8cc174be71882c9080a3.txt,Собачки,ru
06888f93602522931a196f2bbc3b968c4ff76253e1f379c01a08f10fa8eee6e0,rassvet-rules.pdf,https://www.mosigra.ru/download/rules/rassvet-rules.pdf,data/rules_texts/06888f93602522931a196f2bbc3b968c4ff76253e1f379c01a08f10fa8eee6e0.txt,Рассвет,ru
f810345149b82ec50737fc3f2b20272c8c32a94c43bb3a54a55f6680f48666a9,Karkasson_BB_rules_web.pdf,https://www.mosigra.ru/download/Правила/Karkasson_BB_rules_web.pdf,data/rules_texts/f810345149b82ec50737fc3f2b20272c8c32a94c43bb3a54a55f6680f48666a9.txt,Каркассон. Big Box,ru
f43119826a242c7546054e678ddc87467ae5307431c7f51e857d2fea77bf32f1,cherepashi_bega.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/499/218/cherepashi_bega.pdf,data/rules_texts/f43119826a242c7546054e678ddc87467ae5307431c7f51e857d2fea77bf32f1.txt,Черепашьи бега,ru
