raw_doc_sha256,clean_sha256,clean_text_path,lang,pdf_filename,pdf_url,text_path,raw_len,clean_len,survival_ratio,paragraphs_total,paragraphs_bad,paragraphs_bad_ratio,quarantine
9674bc57e25887c6e910c441443e5a37cea554dd5bf6470fe20dadae0d7d77cd,85664462eb77980d6d625b66f131f329fdcee32e74cc6fa2cdf405d455176846,data/rules_texts_cleaned_good/9674bc57e25887c6e910c441443e5a37cea554dd5bf6470fe20dadae0d7d77cd.txt,ru,gemblo_rules.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/545/330/gemblo_rules.pdf,data/rules_texts/9674bc57e25887c6e910c441443e5a37cea554dd5bf6470fe20dadae0d7d77cd.txt,4069,3726,0.9157,6,1,0.1667,0
96be3afa53b390af4299549f87275249394ebbd482c28b29b0f0b0c4a8b47ac8,04f8a06c0bfc83b54cde7aa191276493aa5ac98f21f4462a2bfbfa1ff5c9fa98,data/rules_texts_cleaned_good/96be3afa53b390af4299549f87275249394ebbd482c28b29b0f0b0c4a8b47ac8.txt,ru,nefarius-rules.pdf,https://www.mosigra.ru/download/rules/nefarius-rules.pdf,data/rules_texts/96be3afa53b390af4299549f87275249394ebbd482c28b29b0f0b0c4a8b47ac8.txt,26224,23951,0.9133,19,0,0.0,0
96e05c8357d70e1047acc3e4f5940b632d09271d75d87f70e48bdc5cc34e19d9,4cc36b73eb692f59395563834a2c2772fbba73d790564b28ff32f5e95357973f,data/rules_texts_cleaned_good/96e05c8357d70e1047acc3e4f5940b632d09271d75d87f70e48bdc5cc34e19d9.txt,en,books-of-time-rules.pdf,https://www.mosigra.ru/download/rules/books-of-time-rules.pdf,data/rules_texts/96e05c8357d70e1047acc3e4f5940b632d09271d75d87f70e48bdc5cc34e19d9.txt,44612,43071,0.9655,29,2,0.069,0
96e8fb6b2b2441f7513576ef637958d0a847e294991b0fd3d8e7093522c0b6bc,0e9f700756dd42f61abde7e2c85d77b1d0af5134cf5faa521ea3783af9ecacbd,data/rules_texts_cleaned_good/96e8fb6b2b2441f7513576ef637958d0a847e294991b0fd3d8e7093522c0b6bc.txt,ru,Inish_seasons_rules.pdf,https://www.mosigra.ru/download/Правила/Inish_seasons_rules.pdf,data/rules_texts/96e8fb6b2b2441f7513576ef637958d0a847e294991b0fd3d8e7093522c0b6bc.txt,8802,8778,0.9973,19,0,0.0,0
96f7023136553539fe379f2aa69ea29b2115225171fdb0ab3aca3c99088aa884,0f3e6afd8880b980ce68d35383d056d3f88678a059a77085438cf1498119d22c,data/rules_texts_cleaned_good/96f7023136553539fe379f2aa69ea29b2115225171fdb0ab3aca3c99088aa884.txt,ru,trio-rules.pdf,https://www.mosigra.ru/download/rules/trio-rules.pdf,data/rules_texts/96f7023136553539fe379f2aa69ea29b2115225171fdb0ab3aca3c99088aa884.txt,5085,4970,0.9774,63,8,0.127,0
96f7be7753ab4d21a72a5e10742dda225eb5a6718ef6405cdbc099345060ecbe,d58b1cc66a98f8605f85f8b9fd4cd61286c62519e37c89f48c07007b38318d19,data/rules_texts_cleaned_good/96f7be7753ab4d21a72a5e10742dda225eb5a6718ef6405cdbc099345060ecbe.txt,ru,odnazhdi-nochju-oborotni-rules.pdf,https://www.mosigra.ru/download/rules/odnazhdi-nochju-oborotni-rules.pdf,data/rules_texts/96f7be7753ab4d21a72a5e10742dda225eb5a6718ef6405cdbc099345060ecbe.txt,22010,20688,0.9399,14,0,0.0,0
971b01fcd75a58a41d8432982a4c8b8ade8f0d6d359852aef516eac76c761b96,eb28a5fb33e405563f5933a39a6a34821fed7874d4a74af459a72a482b661958,data/rules_texts_cleaned_good/971b01fcd75a58a41d8432982a4c8b8ade8f0d6d359852aef516eac76c761b96.txt,ru,utki-rules.pdf,https://www.mosigra.ru/download/rules/utki-rules.pdf,data/rules_texts/971b01fcd75a58a41d8432982a4c8b8ade8f0d6d359852aef516eac76c761b96.txt,8554,8349,0.976,14,0,0.0,0
971ea085003639ffa21401cca69181b43e3c8d226a1205e27d717be9c63ea5e8,b64c06eb8911d92db04dee4874b6be5727621559a51c82d22e9fd622824039c0,data/rules_texts_cleaned_good/971ea085003639ffa21401cca69181b43e3c8d226a1205e27d717be9c63ea5e8.txt,en,attack-of-the-jelly-monster-rules.pdf,https://www.mosigra.ru/download/rules/attack-of-the-jelly-monster-rules.pdf,data/rules_texts/971ea085003639ffa21401cca69181b43e3c8d226a1205e27d717be9c63ea5e8.txt,11516,11428,0.9924,16,1,0.0625,0
9723d0b045461849e101fa95b9733886f572cd46a09ee25f801c6d3142c0de61,2f59803f505759705e06524592ec48b513dfd0fbe474ed82e22aaf577e581047,data/rules_texts_cleaned_good/9723d0b045461849e101fa95b9733886f572cd46a09ee25f801c6d3142c0de61.txt,ru,Vzlomai_kod_rules.pdf,https://www.mosigra.ru/download/Правила/Vzlomai_kod_rules.pdf,data/rules_texts/9723d0b045461849e101fa95b9733886f572cd46a09ee25f801c6d3142c0de61.txt,11411,9930,0.8702,10,0,0.0,0
9733383c0e8597b7c91dc54a99ce3633ca182debb711823b5da9e03f815ef9b6,6a247ed3422230ef37e8b3418f835be9659258c8583c2c82f5604a9f9a725b3e,data/rules_texts_cleaned_good/9733383c0e8597b7c91dc54a99ce3633ca182debb711823b5da9e03f815ef9b6.txt,ru,labirint_junior.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/492/540/labirint_junior.pdf,data/rules_texts/9733383c0e8597b7c91dc54a99ce3633ca182debb711823b5da9e03f815ef9b6.txt,5895,5731,0.9722,43,3,0.0698,0
97372b877ad2993773c96b3c7d74ed41be29051f3a16de9de28847a70f3d3014,df933342336c5ba873c2c23b848669d4c5bb53c9b844e3caca7c4163e47c3d6a,data/rules_texts_cleaned_good/97372b877ad2993773c96b3c7d74ed41be29051f3a16de9de28847a70f3d3014.txt,ru,detektim_kot_maks_i_ego_druzia_rules.pdf,https://www.mosigra.ru/download/Правила/detektim_kot_maks_i_ego_druzia_rules.pdf,data/rules_texts/97372b877ad2993773c96b3c7d74ed41be29051f3a16de9de28847a70f3d3014.txt,5531,5362,0.9694,57,6,0.1053,0
9776aca01d485062ee14bda6a580db5fe82f6993d77544774bc3833a74ff2ee1,c8ba5c19755569267fa68a53caf03c43035b612f76b7dee9177f49878a835e8f,data/rules_texts_cleaned_good/9776aca01d485062ee14bda6a580db5fe82f6993d77544774bc3833a74ff2ee1.txt,ru,BRW_Inferno_Rules.pdf,https://www.mosigra.ru/download/Правила/BRW_Inferno_Rules.pdf,data/rules_texts/9776aca01d485062ee14bda6a580db5fe82f6993d77544774bc3833a74ff2ee1.txt,48195,41801,0.8673,22,0,0.0,0
977700d873355a1f22f39478635a47f9e7d613a4b71694e520f36c56104f60d3,0c7b791702c3f91b0062fd3ff2d0c35aeaa4f0514ce4318cd7c725c0a3bbe8f9,data/rules_texts_cleaned_good/977700d873355a1f22f39478635a47f9e7d613a4b71694e520f36c56104f60d3.txt,ru,nemnogo-tu-tu-rules.pdf,https://www.mosigra.ru/download/rules/nemnogo-tu-tu-rules.pdf,data/rules_texts/977700d873355a1f22f39478635a47f9e7d613a4b71694e520f36c56104f60d3.txt,17699,17536,0.9908,10,1,0.1,0
97bd525f6f5c2eb9795d57472a0d680e71951ef245bb675539faa5cd450d5eac,6b96f041cc49dc350c8c42c5beee63995f4762045fcdcfbc96fea37ed0edc5ee,data/rules_texts_cleaned_good/97bd525f6f5c2eb9795d57472a0d680e71951ef245bb675539faa5cd450d5eac.txt,ru,da-no-jeto-drugoe-rules.pdf,https://www.mosigra.ru/download/rules/da-no-jeto-drugoe-rules.pdf,data/rules_texts/97bd525f6f5c2eb9795d57472a0d680e71951ef245bb675539faa5cd450d5eac.txt,5889,5053,0.858,4,0,0.0,0
97ca4befef1f88bd3675a55e9ac7313c5147b98021871e758d033231a1192f03,21a96463cd633137da58283b2a6919a358c4f7bc1c48969f4f54ef249578d459,data/rules_texts_cleaned_good/97ca4befef1f88bd3675a55e9ac7313c5147b98021871e758d033231a1192f03.txt,ru,slovopotam-pravila.pdf,https://www.mosigra.ru/download/Правила/slovopotam-pravila.pdf,data/rules_texts/97ca4befef1f88bd3675a55e9ac7313c5147b98021871e758d033231a1192f03.txt,4226,4213,0.9969,2,0,0.0,0
9847a7c0c1e703432d4102c7750ac0aa60887530273aa278406029b61bec98ff,cab344981a52632b03ddd983ccf9478cc3a0d8e20e4c70cbdd11731cd5bae978,data/rules_texts_cleaned_good/9847a7c0c1e703432d4102c7750ac0aa60887530273aa278406029b61bec98ff.txt,ru,morskoj-patrul-rules.pdf,https://www.mosigra.ru/download/rules/morskoj-patrul-rules.pdf,data/rules_texts/9847a7c0c1e703432d4102c7750ac0aa60887530273aa278406029b61bec98ff.txt,11148,10346,0.9281,8,0,0.0,0
984ef9606c6505414f8a65e48979a9b03eaf98ee64848a2e84acabc6152ce8d7,b0a5f1ba14ec341cb6862e2d28bb0e7a5cbdf660e60cd90ad145b1bd103bcddd,data/rules_texts_cleaned_good/984ef9606c6505414f8a65e48979a9b03eaf98ee64848a2e84acabc6152ce8d7.txt,ru,nucleum-rules.pdf,https://www.mosigra.ru/download/rules/nucleum-rules.pdf,data/rules_texts/984ef9606c6505414f8a65e48979a9b03eaf98ee64848a2e84acabc6152ce8d7.txt,72927,72350,0.9921,37,0,0.0,0
9851c23bcbf62dc264f528ca8d5887a689704e25b5b692c3a48f880fd7d91791,849061495b8ada3288890d681ea662b1304ce19858fecf0ea5a22b144c98942c,data/rules_texts_cleaned_good/9851c23bcbf62dc264f528ca8d5887a689704e25b5b692c3a48f880fd7d91791.txt,ru,Правила_Андор_Вечная_зима.pdf,https://www.mosigra.ru/download/Правила/Правила_Андор_Вечная_зима.pdf,data/rules_texts/9851c23bcbf62dc264f528ca8d5887a689704e25b5b692c3a48f880fd7d91791.txt,11600,11396,0.9824,5,0,0.0,0
986caef13152a71676bb8693152a2742ece3ec7aaf4cf420857d9830ad95089c,9e41a79ccc61840b8c4359cb3b96459e985c6faf805e7cc414ad87fd105d4fdc,data/rules_texts_cleaned_good/986caef13152a71676bb8693152a2742ece3ec7aaf4cf420857d9830ad95089c.txt,ru,rules-kapitan-tookan.pdf,https://www.mosigra.ru/download/rules/rules-kapitan-tookan.pdf,data/rules_texts/986caef13152a71676bb8693152a2742ece3ec7aaf4cf420857d9830ad95089c.txt,7582,6507,0.8582,9,1,0.1111,0
987de8bcd3b51d2c0ad07e26516347c07986cf9e8bf38ac2e5b650bd4f0c509e,894da854ed895833003fd6c95806d4334d2a234e63dbbd00e0364a7dc23cd30d,data/rules_texts_cleaned_good/987de8bcd3b51d2c0ad07e26516347c07986cf9e8bf38ac2e5b650bd4f0c509e.txt,ru,v-dvuh-slovah-igri-rules.pdf,https://www.mosigra.ru/download/rules/v-dvuh-slovah-igri-rules.pdf,data/rules_texts/987de8bcd3b51d2c0ad07e26516347c07986cf9e8bf38ac2e5b650bd4f0c509e.txt,7142,6042,0.846,4,0,0.0,0
98a0e7dd1dcd23e4b9eeadd074bae81f3a14395990fa71a09effcb2f017df921,366a56b39982ab10d6048ea79e89c88eaf894d5b37c9c6d7935d687f633dcab8,data/rules_texts_cleaned_good/98a0e7dd1dcd23e4b9eeadd074bae81f3a14395990fa71a09effcb2f017df921.txt,ru,Zombicide_Rulebook-FORT HENDRIX_RU-web_compressed.pdf,https://www.mosigra.ru/download/Правила/Zombicide_Rulebook-FORT HENDRIX_RU-web_compressed.pdf,data/rules_texts/98a0e7dd1dcd23e4b9eeadd074bae81f3a14395990fa71a09effcb2f017df921.txt,70873,65252,0.9207,49,1,0.0204,0
98ba7ecd55e8c08979f3cf03a6ddcf1964d0a1107efcde4033e094d01b4183b9,d08ccd9b3de5d36acb45292bcc077a49f56ad862d224a4941a0ad79c8d758ba3,data/rules_texts_cleaned_good/98ba7ecd55e8c08979f3cf03a6ddcf1964d0a1107efcde4033e094d01b4183b9.txt,ru,catapult_feud_siege_rules.pdf,https://www.mosigra.ru/download/Правила/catapult_feud_siege_rules.pdf,data/rules_texts/98ba7ecd55e8c08979f3cf03a6ddcf1964d0a1107efcde4033e094d01b4183b9.txt,5540,5406,0.9758,1,0,0.0,0
98db455b7ef05305e6a5a22b4614145b5667e8b6f754d045bbec376fffa9cee2,e7cf4f2b086c85f27aa8064fdf008a10e0366b99b3dc04ac8260a1826d81263d,data/rules_texts_cleaned_good/98db455b7ef05305e6a5a22b4614145b5667e8b6f754d045bbec376fffa9cee2.txt,ru,Sunflower Valley-D_rules_ru_web.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/558/786/Sunflower Valley-D_rules_ru_web.pdf,data/rules_texts/98db455b7ef05305e6a5a22b4614145b5667e8b6f754d045bbec376fffa9cee2.txt,10505,8881,0.8454,8,0,0.0,0
98ea241343469e849e8125fe4e63459e4f6e4f1edaa7d5f4e1e56340e303cfd4,9028ceeb100cbc219b16677cd09169d868fe89828f540bf9cb3e82af19ad40a1,data/rules_texts_cleaned_good/98ea241343469e849e8125fe4e63459e4f6e4f1edaa7d5f4e1e56340e303cfd4.txt,ru,inglish_figlish.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/560/682/inglish_figlish.pdf,data/rules_texts/98ea241343469e849e8125fe4e63459e4f6e4f1edaa7d5f4e1e56340e303cfd4.txt,17608,17192,0.9764,41,5,0.122,0
9916456c856d3b1b4fd4701ab4bd84fb1a530bc96bc4f33eaf86fc031434314e,a7c345c3b430d628b58b6905f27f8544017c0d0a11d1fef63ed795b3ccd62b82,data/rules_texts_cleaned_good/9916456c856d3b1b4fd4701ab4bd84fb1a530bc96bc4f33eaf86fc031434314e.txt,ru,basny.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/401/581/basny.pdf,data/rules_texts/9916456c856d3b1b4fd4701ab4bd84fb1a530bc96bc4f33eaf86fc031434314e.txt,1123,1074,0.9564,17,2,0.1176,0
992f63f147f7bfb696427efdb58864c4764cf9779f6606ba001c41859aa78ade,d236853719098de237a3b3aa04b2ca689366bff7ead61a29d252a392e8953f66,data/rules_texts_cleaned_good/992f63f147f7bfb696427efdb58864c4764cf9779f6606ba001c41859aa78ade.txt,ru,archeologika-rules.pdf,https://www.mosigra.ru/download/rules/archeologika-rules.pdf,data/rules_texts/992f63f147f7bfb696427efdb58864c4764cf9779f6606ba001c41859aa78ade.txt,18780,17740,0.9446,24,4,0.1667,0
993c6d4bc4f3625e1302cd19396e37f2c834c520e9e7e60319296bbca8d2aa58,053d8e492140284d1eaeca12cf34068303d1a196f87fa0ada0a7403943d4b3f3,data/rules_texts_cleaned_good/993c6d4bc4f3625e1302cd19396e37f2c834c520e9e7e60319296bbca8d2aa58.txt,ru,Домик на дереве_правила.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/552/445/Домик на дереве_правила.pdf,data/rules_texts/993c6d4bc4f3625e1302cd19396e37f2c834c520e9e7e60319296bbca8d2aa58.txt,8268,6554,0.7927,4,0,0.0,0
994439b611f2adfe192beff66e0d1da6257ef6aeffc0f9769c686f4c1aea40cd,3dad227b83f751e455c9eb3ff2ee120b6a783591dba5a36e4e9b49b4d25cced1,data/rules_texts_cleaned_good/994439b611f2adfe192beff66e0d1da6257ef6aeffc0f9769c686f4c1aea40cd.txt,ru,Gravity-Falls-Beskonechnoe-Leto_Rules.pdf,https://www.mosigra.ru/download/Правила/Gravity-Falls-Beskonechnoe-Leto_Rules.pdf,data/rules_texts/994439b611f2adfe192beff66e0d1da6257ef6aeffc0f9769c686f4c1aea40cd.txt,6747,5200,0.7707,24,2,0.0833,0
996506ebe9409bb54a082f5518223ebd6f32135640e07b1ed592437f91289603,f55cccff626b604dfa8ef7cf552bb5399f101364a822422c781619d011543bd2,data/rules_texts_cleaned_good/996506ebe9409bb54a082f5518223ebd6f32135640e07b1ed592437f91289603.txt,ru,Smallworld_Underground_rules_RU.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/549/911/Smallworld_Underground_rules_RU.pdf,data/rules_texts/996506ebe9409bb54a082f5518223ebd6f32135640e07b1ed592437f91289603.txt,49101,46460,0.9462,17,0,0.0,0
99703599916bb1b66e597bcb71f602d4c68587a94936b0ddd18a6415476239e3,13e28311328909fd696bdd97179474d6eda806ebcb0a3c66e2a2cf511aebabd2,data/rules_texts_cleaned_good/99703599916bb1b66e597bcb71f602d4c68587a94936b0ddd18a6415476239e3.txt,ru,magnitus_xxl_rules.pdf,https://www.mosigra.ru/download/Правила/magnitus_xxl_rules.pdf,data/rules_texts/99703599916bb1b66e597bcb71f602d4c68587a94936b0ddd18a6415476239e3.txt,3990,3830,0.9599,36,8,0.2222,0
99af2faf191453af14d66fd5e4974a6b7e16fa4dd24caf9499d8cd8a0471135c,cd1cd35f79d16c110b6adfc9f8ce5ee4605125780f62c8f30eb3537b6e2d1d1d,data/rules_texts_cleaned_good/99af2faf191453af14d66fd5e4974a6b7e16fa4dd24caf9499d8cd8a0471135c.txt,ru,519_383_Binder1.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/519/383/Binder1.pdf,data/rules_texts/99af2faf191453af14d66fd5e4974a6b7e16fa4dd24caf9499d8cd8a0471135c.txt,5154,4987,0.9676,34,2,0.0588,0
99b574962ba122ca971a19c8188d33b1a0eb9c3f288969f384bf743e2914588e,9c5911fd28da4d6f17d9f84f1fe5a72059b3e64cd4c52e1056247ad7273414ea,data/rules_texts_cleaned_good/99b574962ba122ca971a19c8188d33b1a0eb9c3f288969f384bf743e2914588e.txt,ru,holst-finalnye-shtrihi-rules.pdf,https://www.mosigra.ru/download/rules/holst-finalnye-shtrihi-rules.pdf,data/rules_texts/99b574962ba122ca971a19c8188d33b1a0eb9c3f288969f384bf743e2914588e.txt,7751,7476,0.9645,10,1,0.1,0
99b7d4ef8b838f3d8039790cff2cc33cd0ebd52c6e45a621fc7076235b6848e9,93dd24fed79f667fc76ff76115e2be08dd4f897443fd6a8e0beedfdcab799604,data/rules_texts_cleaned_good/99b7d4ef8b838f3d8039790cff2cc33cd0ebd52c6e45a621fc7076235b6848e9.txt,ru,desyat-voprosov-strany-rules.pdf,https://www.mosigra.ru/download/rules/desyat-voprosov-strany-rules.pdf,data/rules_texts/99b7d4ef8b838f3d8039790cff2cc33cd0ebd52c6e45a621fc7076235b6848e9.txt,2761,2650,0.9598,41,11,0.2683,0
99ee7bd677a65f17e5afa8c78abafe59aa539d34ddf93fdfb7ecb46310b69864,4364e7dfb36a09e1dbc5bbb6158af4f920983a97617a1cf29ddd5c3dd35c7970,data/rules_texts_cleaned_good/99ee7bd677a65f17e5afa8c78abafe59aa539d34ddf93fdfb7ecb46310b69864.txt,ru,zverobukvy-rules.pdf,https://www.mosigra.ru/download/rules/zverobukvy-rules.pdf,data/rules_texts/99ee7bd677a65f17e5afa8c78abafe59aa539d34ddf93fdfb7ecb46310b69864.txt,8258,8205,0.9936,2,0,0.0,0
99efe7a2cb5f95e5db5d6f7780575a599de9a5405bc0f64b8123a8cc1e300b80,fff0dce703b215d441be34332d0757784795012160275038925992e265717e17,data/rules_texts_cleaned_good/99efe7a2cb5f95e5db5d6f7780575a599de9a5405bc0f64b8123a8cc1e300b80.txt,ru,V_poiskah_eldorado_rules.pdf,https://www.mosigra.ru/download/Правила/V_poiskah_eldorado_rules.pdf,data/rules_texts/99efe7a2cb5f95e5db5d6f7780575a599de9a5405bc0f64b8123a8cc1e300b80.txt,24384,23492,0.9634,14,0,0.0,0
99f9cafd87266e27135d420bcaca64dc2a0fd25ef835b74d1e5ea034d8de92a3,dc4ab0fb65b95f98064ed94682381c7c689457a6b1ea37435adf3830011e0ace,data/rules_texts_cleaned_good/99f9cafd87266e27135d420bcaca64dc2a0fd25ef835b74d1e5ea034d8de92a3.txt,ru,klank-v-kosmose-apokalipsis-rules.pdf,https://www.mosigra.ru/download/rules/klank-v-kosmose-apokalipsis-rules.pdf,data/rules_texts/99f9cafd87266e27135d420bcaca64dc2a0fd25ef835b74d1e5ea034d8de92a3.txt,9051,7863,0.8687,3,0,0.0,0
9a4722f17abb05abf472c0bb50fb3ba79234cf1b09a62ba5a70ec4f403e2773a,c4b9867fc7b91d632cf50182b93ca4540fdd90d5f776d62add12de1355862ff4,data/rules_texts_cleaned_good/9a4722f17abb05abf472c0bb50fb3ba79234cf1b09a62ba5a70ec4f403e2773a.txt,ru,516_011_Binder1.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/516/011/Binder1.pdf,data/rules_texts/9a4722f17abb05abf472c0bb50fb3ba79234cf1b09a62ba5a70ec4f403e2773a.txt,544,415,0.7629,5,1,0.2,0
9a646e22f4301ec888514885fe258685f4a0e942f5d09df4abb26e3071388fd3,131401a014890e34aa3a3482d3957d39ff09f843e78a35aef0300874f32e3497,data/rules_texts_cleaned_good/9a646e22f4301ec888514885fe258685f4a0e942f5d09df4abb26e3071388fd3.txt,ru,RB04_TheGildedBlade_rules_ru-web.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/554/448/RB04_TheGildedBlade_rules_ru-web.pdf,data/rules_texts/9a646e22f4301ec888514885fe258685f4a0e942f5d09df4abb26e3071388fd3.txt,7026,5937,0.845,3,0,0.0,0
9a76f7277e1ba05e81051c5d4fb059849a0a76c56cf27c178f4f21aef688d2cc,2dad04a3afd48807f0fdddccf955eff89c80572a4830d7fe4d72f8269f42d0bf,data/rules_texts_cleaned_good/9a76f7277e1ba05e81051c5d4fb059849a0a76c56cf27c178f4f21aef688d2cc.txt,ru,banda-enotov-rules.pdf,https://www.mosigra.ru/download/rules/banda-enotov-rules.pdf,data/rules_texts/9a76f7277e1ba05e81051c5d4fb059849a0a76c56cf27c178f4f21aef688d2cc.txt,11334,11231,0.9909,123,12,0.0976,0
9ab1cafcaf98f3de80dc609d458b8b3a92bb95bb52097aba3066fa80fa2648b0,b3f9def357d99a20c339794d5f60310bd97df3130508e9e2c646aea63d95d454,data/rules_texts_cleaned_good/9ab1cafcaf98f3de80dc609d458b8b3a92bb95bb52097aba3066fa80fa2648b0.txt,ru,man4kin_zvezdniy.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/399/958/man4kin_zvezdniy.pdf,data/rules_texts/9ab1cafcaf98f3de80dc609d458b8b3a92bb95bb52097aba3066fa80fa2648b0.txt,22633,22343,0.9872,124,5,0.0403,0
9aba9156c7993ff11b05346bf4331b11e19f8d74210d1ff2382d3369c578eac9,feef132836bf645044e91473a5020edd0e99629ad070dcf4182d940c536f8423,data/rules_texts_cleaned_good/9aba9156c7993ff11b05346bf4331b11e19f8d74210d1ff2382d3369c578eac9.txt,ru,rules-super-nachos-.pdf,https://www.mosigra.ru/download/rules/rules-super-nachos-.pdf,data/rules_texts/9aba9156c7993ff11b05346bf4331b11e19f8d74210d1ff2382d3369c578eac9.txt,3081,2903,0.9422,44,3,0.0682,0
9acc82278e3f64bc61ba88cdd16ea72427b0c9139bdf7d15364015f58273bf31,87b67804075854769e3485b092d5ce55462347575480d3678b13169b5242cef1,data/rules_texts_cleaned_good/9acc82278e3f64bc61ba88cdd16ea72427b0c9139bdf7d15364015f58273bf31.txt,ru,zombicid-belaja-smert-terrorkotovie-hodoki-i-lazuni-rules.pdf,https://www.mosigra.ru/download/rules/zombicid-belaja-smert-terrorkotovie-hodoki-i-lazuni-rules.pdf,data/rules_texts/9acc82278e3f64bc61ba88cdd16ea72427b0c9139bdf7d15364015f58273bf31.txt,3631,2646,0.7287,2,0,0.0,0
9ae0f96afa9aef226fabacc7c255f353ca480d9cd18ba6f93a3092517dba7e82,3230b9631fc646fce70a64c8088d5e5528aac23a6a15d221d3988ae21de4c695,data/rules_texts_cleaned_good/9ae0f96afa9aef226fabacc7c255f353ca480d9cd18ba6f93a3092517dba7e82.txt,ru,pk-novye-gorizonti-rules.pdf,https://www.mosigra.ru/download/rules/pk-novye-gorizonti-rules.pdf,data/rules_texts/9ae0f96afa9aef226fabacc7c255f353ca480d9cd18ba6f93a3092517dba7e82.txt,32779,30184,0.9208,58,1,0.0172,0
9af56628cc5da6e48f7e942574ab4ecedeadcd6a45aa318f5e0708b032f0e7f1,2910d8cc4cfadd392778d7e9cbb598d892751e3da8e38c5e81c2cb40cfd350bc,data/rules_texts_cleaned_good/9af56628cc5da6e48f7e942574ab4ecedeadcd6a45aa318f5e0708b032f0e7f1.txt,ru,citadels_classic_rules.pdf,https://www.mosigra.ru/download/Правила/citadels_classic_rules.pdf,data/rules_texts/9af56628cc5da6e48f7e942574ab4ecedeadcd6a45aa318f5e0708b032f0e7f1.txt,14973,13496,0.9014,18,1,0.0556,0
9af77189467107f230b372b3ae50f71a1e124e6c87a31a2c13e6802e04f8caae,f0d15a61e5a55f7b9dc18a957228f48ffb100d37f0065f2b6686c7a00937d451,data/rules_texts_cleaned_good/9af77189467107f230b372b3ae50f71a1e124e6c87a31a2c13e6802e04f8caae.txt,ru,Fireball Island Rules RU.pdf,https://www.mosigra.ru/download/Правила/Fireball Island Rules RU.pdf,data/rules_texts/9af77189467107f230b372b3ae50f71a1e124e6c87a31a2c13e6802e04f8caae.txt,13681,13197,0.9646,126,9,0.0714,0
9b07992dedb4e68e5bc59cc1d38a614928e313623c630a3e572e358e772f0b21,e94b1a42eae7426c8cdf203b51dc207e0b76c1f84f356e31f87d67a6cad510d7,data/rules_texts_cleaned_good/9b07992dedb4e68e5bc59cc1d38a614928e313623c630a3e572e358e772f0b21.txt,ru,acropolis_rules.pdf,https://www.mosigra.ru/download/Правила/acropolis_rules.pdf,data/rules_texts/9b07992dedb4e68e5bc59cc1d38a614928e313623c630a3e572e358e772f0b21.txt,9470,9303,0.9824,101,8,0.0792,0
9b07c5fd0df6024aebde42a41c8e972626cda8aad67fce797fa2734a69ba825f,907afe97eb97cca8cdd324ea7d51769c30aba9de830b182417d5e84ec10a4578,data/rules_texts_cleaned_good/9b07c5fd0df6024aebde42a41c8e972626cda8aad67fce797fa2734a69ba825f.txt,ru,gigamon_rules.pdf,https://www.mosigra.ru/download/Правила/gigamon_rules.pdf,data/rules_texts/9b07c5fd0df6024aebde42a41c8e972626cda8aad67fce797fa2734a69ba825f.txt,3632,2694,0.7417,7,0,0.0,0
9b110423557ba279bedb43997c174ee5f44254a4f440f558c56c7318f9685c2e,4332b169f0db5f50efc3c09c93d1753109aeb55ed4659e8a49292fbacb47f709,data/rules_texts_cleaned_good/9b110423557ba279bedb43997c174ee5f44254a4f440f558c56c7318f9685c2e.txt,ru,Gravity_Falls_Spasti_Puhlyu_Rules.pdf,https://www.mosigra.ru/download/Правила/Gravity_Falls_Spasti_Puhlyu_Rules.pdf,data/rules_texts/9b110423557ba279bedb43997c174ee5f44254a4f440f558c56c7318f9685c2e.txt,10930,9718,0.8891,15,0,0.0,0
9b22543deb4a772aefd2ea8bd032695f30edb94b3fe102f66aac5acef1a78d3e,dea8af1133a670b29e8549bd75d2a9f56a1a12e44d1a6e085073a888da97f702,data/rules_texts_cleaned_good/9b22543deb4a772aefd2ea8bd032695f30edb94b3fe102f66aac5acef1a78d3e.txt,ru,RU_GWT-Argentina_Rulebook_1.1_compressed.pdf,https://www.mosigra.ru/download/Правила/RU_GWT-Argentina_Rulebook_1.1_compressed.pdf,data/rules_texts/9b22543deb4a772aefd2ea8bd032695f30edb94b3fe102f66aac5acef1a78d3e.txt,79741,78230,0.9811,25,1,0.04,0
